scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
T57,frozen_fresh59,0,3.0679807779129664,3.0679807779129664,0.0,0.9097346547485382,0.6695689284984854,0.021074454692482786,0.6696703072483065,0.010574538053630728,0.20016147294444497,0.03386873309139881,0.01714127836955091,0.5595013069452421,0.38937037037037037
T57,frozen_fresh59,1,6.135961555825933,3.0679807779129664,0.05,0.9169061456730226,0.6705346179117562,0.018185528836657697,0.6689504877040306,0.01028446409759431,0.20052931776626454,0.03387856089331723,0.017308198765183653,0.5493042622464662,0.3796296296296296
T57,frozen_fresh59,2,6.135961555825933,6.135961555825933,0.0,1.0504465748760776,0.6928469429877225,0.019898261071621123,0.6915110766530316,0.011734382419175515,0.20564260008011478,0.035674170942308556,0.018409401050858965,0.5285583689311163,0.3962222222222222
T57,frozen_fresh59,3,9.203942333738897,3.0679807779129664,0.09999999999999998,0.9245027600747358,0.6781922283257051,0.01659421382345461,0.6800886255248554,0.009182540125185382,0.20259400932497637,0.03483094575518533,0.017599523040175213,0.5418073408249325,0.3731851851851852
T57,frozen_fresh59,4,9.203942333738897,6.135961555825933,0.049999999999999975,1.0583813424865758,0.6975891235709893,0.019531414772779344,0.6901955426208674,0.010138905842874885,0.20425183125733434,0.03579192722235577,0.018228039253450536,0.5244310466493131,0.3897037037037037
T57,frozen_fresh59,5,9.203942333738897,9.203942333738897,0.0,1.118795745198646,0.6908038353541226,0.020337941406527976,0.7001841624526023,0.00980126325103745,0.20737088422997188,0.036489483390028596,0.019274048634496034,0.5071246629950389,0.4006296296296296
T57,frozen_fresh59,6,12.271923111651864,3.0679807779129664,0.15,0.9345510313247639,0.6761425638617917,0.015868511983829967,0.6754259581740952,0.009602087913807499,0.20250552828858595,0.034457969205692954,0.017499745893894,0.5380231263468792,0.3654074074074074
T57,frozen_fresh59,7,12.271923111651864,6.135961555825933,0.09999999999999998,1.0688648021609395,0.6915193797677411,0.01616729288028172,0.701924398058355,0.012171501372602643,0.20749526162316156,0.03667343291472794,0.018780183535784697,0.5135550493888258,0.37918518518518507
T57,frozen_fresh59,8,12.271923111651864,9.203942333738897,0.05,1.129224513984286,0.7034402149644199,0.01776779373303095,0.7001620551667715,0.011195352822154146,0.20728706792085544,0.03663301552639959,0.01890493238015998,0.5042573197417702,0.3903703703703704
T57,frozen_fresh59,9,12.271923111651864,12.271923111651864,0.0,1.1724847741769746,0.7223353855957726,0.01743211751693904,0.7145223590388997,0.010975978202796844,0.2106747224998304,0.03778457379961885,0.019929302231107313,0.48451597544684805,0.4005185185185185
T57,frozen_fresh59,10,15.33990388956483,3.0679807779129664,0.19999999999999998,0.9458718048840938,0.6868672966937742,0.017920164534585226,0.6905007065170586,0.011075656755138179,0.2045175917594876,0.03569982137568507,0.01851353267691467,0.5260003027990935,0.3531111111111111
T57,frozen_fresh59,11,15.33990388956483,6.135961555825933,0.15,1.0806636924548065,0.6930145987399177,0.019324851623799363,0.7025609056146778,0.010312301279540553,0.20739697299647122,0.036807682968432724,0.019040483059799343,0.505550960071778,0.37011111111111106
T57,frozen_fresh59,12,15.33990388956483,9.203942333738897,0.1,1.1409602487411337,0.7033574576741581,0.019188595729097875,0.7042000439026548,0.009855924125167169,0.20854208132820357,0.03694743250377198,0.01923015928687629,0.49678870994951857,0.37974074074074077
T57,frozen_fresh59,13,15.33990388956483,12.271923111651864,0.05,1.184100880822508,0.7080693608812779,0.01889228919307995,0.7226244412703104,0.010243975594392243,0.21249898604275416,0.03840721760370143,0.020333072171835807,0.4784225652201485,0.3934074074074073
T57,frozen_fresh59,14,15.33990388956483,15.33990388956483,0.0,1.2140318839928081,0.7292269216859666,0.018474547398792122,0.7275108458199391,0.010256254212500331,0.21313670598755224,0.03884072630437966,0.020870103876862726,0.46933387030342183,0.401074074074074
T57,frozen_fresh59,15,18.407884667477795,3.0679807779129664,0.24999999999999997,0.9582343457996073,0.6997769584468684,0.016007069427628622,0.694362479392803,0.011511566868953682,0.20550198887791654,0.03608810763185578,0.018523180624632592,0.5194517366602063,0.34685185185185186
T57,frozen_fresh59,16,18.407884667477795,6.135961555825933,0.19999999999999996,1.0935375616986585,0.7012047296204305,0.02276528076246323,0.7149957379405006,0.012647409494137923,0.20986951667229894,0.03775824095819039,0.019975673997363153,0.49358560270644475,0.36211111111111105
