scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
T01,frozen_fresh59,58.386369966852314,175.15910990055693,0.723056816829059,4.0,0.050883682829679804,0.8575745899614112,0.6418918147675285,0.9026830827758137,1.6348230990153154,1.6858684345612738,1.9919541626433923,23.79464008503516,17.960170895093476,3.4165505606151036,2.5252765013242073,1.6348230990153154,1.6348230990153154,1.0,10.0,2.5,0.25,190,0,0,1,0,10,10,41,1,0,20,0,361,719,3830,0.8122715404699739,0.001701056628562059,0.009427789741785928,-0.00992267904509823,-0.011640614712623046,0.8453247263935215,0.8467626716226406,0.8370192529915188,14.596592491713077,2.9193184983426157,2.9193184983426157,2.9193184983426157,123,4,73,0.4821727099763491,1,31.715631008148193
T02,frozen_fresh59,59.36796394739973,178.10389184219918,0.6076705118108594,4.0,0.08994480318539369,0.8204688329985662,0.5248102832322675,1.0947780587092415,1.340543816833105,3.452225523462066,0.7592852510694417,9.249491053675252,11.330822832871533,6.1408158076813795,4.538863857851455,1.340543816833105,1.340543816833105,1.0,10.0,2.5,0.25,190,0,2,1,0,6,6,37,1,0,20,0,381,707,3830,0.8154046997389034,0.004554033666636438,0.008970314620631092,-0.003622896950987403,-0.008193429412309392,1.3495845804462687,1.3557306340615944,1.3447128244545985,11.873592789479947,2.9683981973699867,5.936796394739973,5.936796394739973,129,5,53,0.4655021757762212,0,16.908109664916992
T03,frozen_fresh59,48.51576079863004,145.54728239589014,0.7419379387570887,4.0,0.06612478719940768,2.722219792967412,0.34844782147286946,0.8617085411408452,1.3328614948697133,0.4381071414855048,1.9357367248825685,10.199161288464001,25.802086210727005,3.6893085124207925,2.7268802048327596,1.3328614948697133,1.3328614948697133,1.0,10.0,2.5,0.25,190,0,0,0,0,10,1,41,0,1,20,8,820,1178,3830,0.6924281984334204,0.015665412638494882,0.015665412638494882,-0.005807439315391178,-0.021563827887134682,0.9836619890639412,0.9990714600194305,0.9779824155342066,4.851576079863005,2.4257880399315024,2.4257880399315024,2.4257880399315024,114,7,70,0.48062093430250047,0,27.197686433792114
T04,frozen_fresh59,65.45098926596444,196.3529677978933,0.684326775369464,4.0,0.06555949038837376,0.5225690116143484,0.5094864790094831,1.2054029184483572,1.045167016161353,0.47422167541831783,1.315184110045151,13.873436193844901,18.070962137605953,4.9345735269452815,3.647293476437817,1.045167016161353,1.045167016161353,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,1,0,10,0,204,490,3830,0.8720626631853786,0.0,0.0,0.012016009794470804,0.012016009794470804,0.7509137039122291,0.7509137039122291,0.7600464292503539,3.272549463298222,3.272549463298222,3.272549463298222,3.272549463298222,125,7,62,0.4753083451033008,0,24.585806608200073
T05,frozen_fresh59,30.678255415336757,92.03476624601026,0.8584093730563868,4.0,0.08817945354144956,1.3660729653343777,0.7565639742295771,1.018690255860326,1.535737603210558,1.7466526789643635,0.470486071325139,19.213041450657023,8.364003892799595,3.110970567848822,2.299413028409999,1.535737603210558,1.535737603210558,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,10,0,266,584,3830,0.8475195822454308,0.0,0.0,-0.0006412085010064568,-0.0006412085010064568,1.8766560750825454,1.8766560750825454,1.8754535183433412,1.5339127707668379,1.5339127707668379,1.5339127707668379,1.5339127707668379,152,6,99,0.5019550078210568,0,23.115222454071045
T06,frozen_fresh59,51.20114365310611,153.60343095931833,0.7171163295268146,4.0,0.05766231532186349,1.461811755127252,0.42696993738185396,1.3435667286552824,1.2115612658996173,0.25716703669648466,0.3198923952500031,13.852183863984163,25.1522749050118,3.395232963690249,2.509520016640619,1.2115612658996173,1.2115612658996173,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,281,575,3830,0.8498694516971279,0.0,0.0,0.0031913200504443866,0.0031913200504443866,1.7961462988160775,1.7961462988160775,1.8018967279728875,2.5600571826553056,2.5600571826553056,2.5600571826553056,2.5600571826553056,139,5,181,0.48944487750821736,0,30.56380009651184
T07,frozen_fresh59,54.15967458044368,162.47902374133105,0.7718582315209837,4.0,0.0925363018661251,2.0311216654649487,0.6703352735835204,1.2824996407964626,1.1438187543317517,1.5351421660374138,1.6362569723942695,14.586157141720502,9.705104378888521,5.763496395339094,4.259975596554982,1.1438187543317517,1.1438187543317517,1.0,10.0,2.5,0.25,190,0,1,1,0,1,1,37,1,0,10,0,287,613,3830,0.8399477806788511,0.0,0.0,-0.004755412569165171,-0.004755412569165171,2.2885724260737836,2.2885724260737836,2.2777408287076466,5.415967458044367,2.707983729022184,5.415967458044367,2.707983729022184,155,3,160,0.4980641774599339,1,19.91780161857605
T08,frozen_fresh59,61.21441215608584,183.64323646825753,0.8669102814911953,1.0,0.0877689414022286,0.3448651650160748,0.5952888780706871,0.9851495617349616,1.505101701971388,0.37153390184273066,1.9467582443207165,15.338556003942065,14.108497380766265,6.178632776524274,4.5668155304744635,1.505101701971388,1.505101701971388,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,34,1,0,10,0,236,538,3830,0.8595300261096606,0.0,0.0,-0.0023742774755974075,-0.0023742774755974075,0.6514332367369173,0.6514332367369173,0.6498902170330048,3.060720607804292,3.060720607804292,3.060720607804292,3.060720607804292,117,8,76,0.4637032970218756,0,21.903825759887695
T09,frozen_fresh59,72.05795391947419,216.17386175842256,0.860134745157282,4.0,0.0838808550123383,1.1842408762264098,0.35280909456957893,1.15606018045395,0.6055195844247434,2.232304323200383,0.5524208075350151,9.437714355640319,23.422776666707723,6.950925202985943,5.137640367424393,0.6055195844247434,0.6055195844247434,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,20,0,280,574,3830,0.850130548302872,0.0,0.0,-0.019259812243987307,-0.019259812243987307,2.723827882000393,2.723827882000393,2.672358754146947,3.6028976959737093,3.6028976959737093,3.6028976959737093,3.6028976959737093,156,9,144,0.4986731134329525,0,21.358571529388428
T10,frozen_fresh59,77.75522254316398,233.26566762949193,0.7995172494248314,4.0,0.05591819597120458,0.5470505364816342,0.59992389824295,1.238859819158979,1.664124612249128,2.1222968545440075,1.025168228304622,22.3766084812967,20.189223932558033,5.000121537746257,3.6957420061602773,1.664124612249128,1.664124612249128,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,34,1,0,10,0,222,524,3830,0.8631853785900783,0.0,0.0,-0.003274925480623427,-0.003274925480623427,1.3764991137805276,1.3764991137805276,1.372005896709827,3.8877611271581993,3.8877611271581993,3.8877611271581993,3.8877611271581993,136,5,160,0.48123717587874587,0,53.458085775375366
