scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
T11,frozen_fresh59,40.6512209261016,121.9536627783048,0.634001344079558,1.0,0.0536034883371757,0.7587932414032781,0.22291050458836903,1.121151080471702,0.7746285492837187,0.27191746761916624,1.4672509610502413,6.877824262814112,32.439226702520855,2.505904333824876,1.852190159783604,0.7746285492837187,0.7746285492837187,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,0,1,20,6,640,926,3830,0.75822454308094,0.0,0.0,-0.02076938059301374,-0.02076938059301374,0.19648333405379578,0.19648333405379578,0.19248552884653458,2.03256104630508,2.03256104630508,2.03256104630508,2.03256104630508,74,10,29,0.25883965257186037,16,27.50626564025879
T12,frozen_fresh59,69.80065290456307,209.4019587136892,0.7365446743512907,1.0,0.07227197781607561,1.4915037024261881,0.5024837048229327,0.6718683798033364,1.5933591050332223,1.326395554004567,1.1190051809701291,13.35901847869023,17.89529213635087,5.801325924006101,4.287936552526249,1.5933591050332223,1.5933591050332223,1.0,10.0,2.5,0.25,190,0,6,0,0,4,4,38,1,0,20,0,446,780,3830,0.7963446475195822,0.004385965174892,0.014492878460851927,-0.011653071906843398,-0.016090147049299324,0.5651324283787369,0.5676110795288082,0.5586227572200525,10.470097935684459,6.980065290456306,13.960130580912612,3.4900326452281534,121,8,60,0.4673180580568971,0,23.127752780914307
T13,frozen_fresh59,41.559338055581485,124.67801416674445,0.5553257772297812,4.0,0.08707766060229602,0.32207105902737043,0.6807652622839042,0.6517014466868243,1.911351353578782,0.35187361821143776,1.6018694554525572,11.325617269058192,7.185443063720489,4.16172342416901,3.076056443951008,1.911351353578782,1.911351353578782,1.0,10.0,2.5,0.25,190,0,0,1,0,0,0,33,1,0,10,0,218,512,3830,0.8663185378590078,0.0,0.0034567445887648983,-0.00460847771597504,-0.00460847771597504,0.5259061210610897,0.5259061210610897,0.5234936124138253,2.077966902779074,2.077966902779074,2.077966902779074,2.077966902779074,142,5,72,0.48090097538531895,1,14.918869018554688
T14,frozen_fresh59,66.07871467197451,198.23614401592351,0.7619938879037165,4.0,0.08478867844244103,1.2742279577228168,0.46536855325591514,1.3072429318632595,1.8329703261228631,2.5526555200870265,1.778951170415902,10.910234091268872,16.95783677659146,6.443135923743635,4.762317856680078,1.8329703261228631,1.8329703261228631,1.0,10.0,2.5,0.25,190,0,0,1,0,0,0,36,1,0,10,0,264,582,3830,0.8480417754569191,0.0,0.004501219950802965,-0.004258592245089461,-0.004258592245089461,1.4285751506596769,1.4285751506596769,1.4225172298162752,3.303935733598726,3.303935733598726,3.303935733598726,3.303935733598726,127,6,111,0.486891739300407,1,20.39031720161438
T15,frozen_fresh59,56.17373730132511,168.52121190397534,0.7876337657024293,4.0,0.08391287671827882,1.0290388571560403,0.5686801344415406,0.7765327922198435,0.5911438486282602,3.0719816010397407,1.6741279683861001,13.924742981496749,14.288857536873735,5.420754876916736,4.006644909025414,0.5911438486282602,0.5911438486282602,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,250,544,3830,0.8579634464751958,0.0,0.0,-0.001765127318916842,-0.001765127318916842,1.5362842620546848,1.5362842620546848,1.5335773028617328,2.8086868650662558,2.8086868650662558,2.8086868650662558,2.8086868650662558,147,4,122,0.4869342782581258,0,22.290816068649292
T16,frozen_fresh59,35.509945583814634,106.5298367514439,0.687426433579476,1.0,0.0978696390423575,3.5957373514157323,0.45920598215496167,1.154034873224662,0.5112246264359793,1.047504538224345,1.561084141786558,8.414129519544076,13.406408527984478,3.996647390206949,2.9540437231964405,0.5112246264359793,0.5112246264359793,1.0,10.0,2.5,0.25,190,0,0,0,0,0,1,33,0,1,20,3,660,954,3830,0.7509138381201044,0.025568806514571954,0.025568806514571954,-0.010534275009138163,-0.036372430363190066,2.139196168728178,2.1938928616631026,2.1168962019708175,3.5509945583814635,1.7754972791907317,1.7754972791907317,1.7754972791907317,96,8,60,0.390366793505833,0,18.118332386016846
T17,frozen_fresh59,64.73170518561366,194.195115556841,0.7131185547621649,4.0,0.07009622646407815,2.3347701249426014,0.6102968961781158,1.0045659761982033,1.675699329857872,0.4093658439721674,0.3586153508675574,16.19689151175156,13.992756975695315,5.218065506011225,3.85683102618221,1.675699329857872,1.675699329857872,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,37,1,0,15,0,302,628,3830,0.8360313315926893,0.006311087564317664,0.006311087564317664,-0.0020392360004264296,-0.008363193361707093,1.1780063322894951,1.1854408334038948,1.175608988118499,6.473170518561366,3.2365852592806834,3.2365852592806834,3.2365852592806834,136,8,85,0.46266457521200843,6,23.360146522521973
T18,frozen_fresh59,53.64199193635406,160.92597580906218,0.881717292066368,1.0,0.06893761677185424,1.7793929536669606,0.7853229532090276,0.7023280956495794,1.0004266953211962,0.30572794186184354,1.7419261049212098,26.202624802423536,9.690831315187593,4.252643745435362,3.1432584205391807,1.0004266953211962,1.0004266953211962,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,15,0,297,615,3830,0.839425587467363,0.0,0.0,0.01278337246597633,0.01278337246597633,0.9468652460050572,0.9468652460050572,0.9591261123409555,2.6820995968177033,2.6820995968177033,2.6820995968177033,2.6820995968177033,155,4,143,0.4959635700113285,3,28.92137312889099
T19,frozen_fresh59,70.52081702526408,211.56245107579224,0.7328558305633035,4.0,0.05267204514918825,0.7950626556917533,0.762396092331981,1.1699900209440666,0.8422691610708881,1.8896506972017064,1.3251766159102998,27.67212061540266,11.667942327187825,4.271647007059206,3.1573043095655002,0.8422691610708881,0.8422691610708881,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,10,0,197,491,3830,0.8718015665796345,0.0,0.0,-0.0008339562729347741,-0.0008339562729347741,2.2911533809758926,2.2911533809758926,2.289244251372181,3.526040851263204,3.526040851263204,3.526040851263204,3.526040851263204,175,4,77,0.5424079779014908,1,28.867680311203003
T20,frozen_fresh59,75.30076042667358,225.90228128002073,0.8752452071528425,1.0,0.06522230446196828,0.9429225496602643,0.693650993301435,1.2168182515081876,1.4658314049976053,1.8762382609960193,0.5309308388823608,24.282758949282194,14.50949868115434,5.647982491181171,4.174595754351301,1.4658314049976053,1.4658314049976053,1.0,10.0,2.5,0.25,190,0,3,1,0,3,3,39,1,0,10,0,248,590,3830,0.8459530026109661,0.0,0.004039653340971983,0.004270212278825332,0.004270212278825332,1.809992234761703,1.809992234761703,1.8177544320573635,11.295114064001035,3.765038021333679,11.295114064001035,3.765038021333679,153,5,182,0.5280486500968269,1,54.5821053981781
