scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate,group
F27,factorial,107,30.0,6.0,0.6,4.134038506436432,3.393018147937069,0.0734828204496337,3.4034667989705385,0.0460210082689941,0.5008104986435113,0.2413181760372653,0.1706373804944874,0.2515243548726181,0.1879629629629629,development
F27,factorial,108,30.0,8.0,0.55,4.159947718462903,3.373894296747147,0.0572399961430268,3.410156414358828,0.0431795973207925,0.502075362291342,0.2418444854426974,0.1709227329368836,0.2493174611932105,0.1918518518518518,development
F27,factorial,109,30.0,10.0,0.5,4.189736888926579,3.477192430201874,0.0538149602585111,3.432385516006433,0.0452865072153029,0.5058578812336798,0.2434330967226955,0.1723841880220724,0.2449447899624703,0.1922222222222221,development
F27,factorial,110,30.0,12.0,0.45,4.226003190252909,3.469779704840011,0.0658106434215628,3.4519742074248234,0.031757271800934,0.5100876531811196,0.2449292219163973,0.1725772367270655,0.2446049730482682,0.1966666666666666,development
F27,factorial,111,30.0,14.0,0.4,4.270257731176894,3.534128897676159,0.0557472221620188,3.4981784671399034,0.0333091536347451,0.5183675984079698,0.2482958099153278,0.174566647903927,0.2417445992753529,0.1984074074074074,development
F27,factorial,112,30.0,16.0,0.35,4.323675681363824,3.566217251315596,0.070087224477211,3.6081136380693377,0.0432649159879317,0.5330936260859068,0.2564466043018019,0.1813978270689936,0.228237605171708,0.1968518518518519,development
F27,factorial,113,30.0,18.0,0.3,4.387316608142316,3.610006759180001,0.0740169337814517,3.605363180846481,0.0372297665384988,0.5353300476708412,0.2561132722954994,0.1805771095335168,0.2298305455474095,0.2042222222222222,development
F27,factorial,114,30.0,20.0,0.25,4.462226973627503,3.72176205845464,0.0734098476513195,3.675610739219567,0.0372746802630761,0.547608206840889,0.2610805295292582,0.1844831533118991,0.2239574152253914,0.205,development
F27,factorial,115,30.0,22.0,0.2,4.54949527579903,3.7701038048093913,0.0605029394213999,3.7558426979827626,0.0432352967348697,0.5599176591682723,0.2670756292745206,0.1882755247393205,0.217919736883929,0.2091481481481482,development
F27,factorial,116,30.0,24.0,0.15,4.6502446028489,3.875928526918765,0.0668967990781959,3.87082119292638,0.0470511352945832,0.5772989126858402,0.2755372321269347,0.194564331627585,0.2069565196089198,0.2151111111111111,development
F27,factorial,117,30.0,26.0,0.1,4.765513179199987,3.943264245317743,0.0548476294303612,3.94857789258112,0.0460777613177794,0.59110502293262,0.2809539907195571,0.1989726013096287,0.2020058367154282,0.2223333333333333,development
F27,factorial,118,30.0,28.0,0.05,4.895951855180445,4.123836742934879,0.0558945780370109,4.0585254847638375,0.0385352499941658,0.6065672580582591,0.2893147900683959,0.2044808326368001,0.1904329777184701,0.2278518518518518,development
F27,factorial,119,30.0,30.0,0.0,5.0412552394797245,4.201837354201211,0.0524381049583495,4.1774426147842485,0.046517881243843,0.6237928520145756,0.2981598071139673,0.2109733760285622,0.1784730062343773,0.2379259259259259,development
F27,factorial,120,32.0,2.0,0.75,4.04692449204242,3.30677131683084,0.05826620810437,3.311910022756564,0.0460049240969502,0.4897127576786245,0.2341054762367186,0.1654079041934776,0.2704909689082343,0.1841851851851851,development
F27,factorial,121,32.0,4.0,0.7,4.117552836079028,3.339384644426618,0.0821005951224782,3.3349124762538294,0.0451410404650829,0.4923770576079364,0.2359419543951951,0.1670665063375437,0.2617984354003306,0.1881851851851851,development
F27,factorial,122,32.0,6.0,0.65,4.146757155613167,3.4083004054225023,0.0607080688088346,3.3981624668795467,0.0388215963380024,0.5006341787309786,0.2409145462997928,0.1700577442904284,0.2529538576982775,0.1874074074074074,development
F27,factorial,123,32.0,8.0,0.6,4.17258964370583,3.4313041262973014,0.0605098343458432,3.4595049468299943,0.0435203047749288,0.5066566058436754,0.2457903602972229,0.1736553597855714,0.2432253542006464,0.1882962962962963,development
