scenario_id,policy_idx,alpha_on,alpha_off,norm_W,norm_BH,norm_BL,norm_cloud
R18,127,61.23672957558173,30.618364787790867,0.42830503165896455,0.4234367672477213,0.34779330769133737,0.555846505059111
R18,128,61.23672957558173,34.44566038626473,0.4569136794082851,0.4469325921991726,0.3783292210630207,0.5273171369019318
R18,129,61.23672957558173,38.27295598473859,0.5026211902773493,0.49675258516664383,0.4030980177409175,0.49225453738040575
R18,130,61.23672957558173,42.10025158321245,0.5595025530459414,0.539615966063066,0.43903175779222314,0.44685062674738185
R18,131,61.23672957558173,45.9275471816863,0.5836919155230088,0.5666447159377077,0.4690941891901977,0.422531671754035
R18,132,61.23672957558173,49.75484278016016,0.6318909270719373,0.6218179501197936,0.5321026104461558,0.366666262501826
R18,133,61.23672957558173,53.58213837863402,0.7011127144296424,0.6897167196548601,0.5884559540037215,0.3129441971175359
R18,134,61.23672957558173,57.409433977107874,0.7495841683331579,0.7286478884570995,0.6285192379627143,0.2840914077390331
R18,135,61.23672957558173,61.23672957558173,0.7899855215423354,0.7843073741253875,0.6829652961885851,0.22721918243436634
R18,137,65.06402517405559,7.654591196947717,0.2461138282668669,0.25231032839468776,0.21154068572272966,0.7399383788684516
R18,138,65.06402517405559,11.481886795421577,0.27497414472551074,0.28650107971146843,0.2530238588756588,0.695834727093105
R18,139,65.06402517405559,15.309182393895432,0.3128096821744081,0.3096132562240708,0.2762503738750275,0.6594724599690523
R18,141,65.06402517405559,22.96377359084316,0.37042405968071507,0.37414206632389685,0.3203497432620457,0.5976035827254653
R18,142,65.06402517405559,26.79106918931701,0.41236144846593686,0.40207872164772673,0.3433445069774123,0.5706016037689678
R18,143,65.06402517405559,30.618364787790867,0.45112856538644,0.4396496285230857,0.36772327741180066,0.5403220410223596
R18,144,65.06402517405559,34.44566038626473,0.4910264248141706,0.47224019570907955,0.3883769992821689,0.5108542782251599
R18,145,65.06402517405559,38.27295598473859,0.5252833994866369,0.5218248306597751,0.4374976613096855,0.4635207838984043
R18,146,65.06402517405559,42.10025158321245,0.5804992278748925,0.5699031861871532,0.4776397159083092,0.42208419133687364
R18,147,65.06402517405559,45.9275471816863,0.6103294040332281,0.5932794146795288,0.49165769656185637,0.3970489412317205
R18,148,65.06402517405559,49.75484278016016,0.6533945907541863,0.6462244278346794,0.5497582854986027,0.34573706739765253
R18,149,65.06402517405559,53.58213837863402,0.7056075109673807,0.7012430003958914,0.6045039030622259,0.2986690284196334
R18,150,65.06402517405559,57.409433977107874,0.7541211433887876,0.7431576584282741,0.6497315299506584,0.257994601368668
R18,151,65.06402517405559,61.23672957558173,0.8209440164730866,0.7992683979664361,0.7194660861419401,0.2063052846125144
R18,152,65.06402517405559,65.06402517405559,0.8753777486908552,0.871376122618628,0.797048269442608,0.14209722705759825
R18,153,68.89132077252944,3.827295598473859,0.23893260119351695,0.260228949136593,0.23115698073906873,0.7437255965971641
R18,156,68.89132077252944,15.309182393895432,0.34554535847352275,0.34659170074871826,0.30269737285956777,0.6290110485996304
R18,158,68.89132077252944,22.96377359084316,0.40365447410150235,0.4017346783405826,0.3402940398265164,0.579228522495038
R18,159,68.89132077252944,26.79106918931701,0.4440872601003032,0.44046240333694775,0.3798600544719277,0.5391165080270618
R18,160,68.89132077252944,30.618364787790867,0.457836658002167,0.4637665593361898,0.41098139820235585,0.505672425358337
R18,161,68.89132077252944,34.44566038626473,0.5135449979649074,0.49617529725799864,0.4245281847313028,0.4854804778790139
R18,162,68.89132077252944,38.27295598473859,0.5647280472779287,0.5624733595355166,0.47814632155503045,0.43014038148742534
R18,163,68.89132077252944,42.10025158321245,0.5896253678534824,0.5855609586390601,0.5164778891247181,0.3916071874936568
R18,165,68.89132077252944,49.75484278016016,0.7109234206358191,0.6853639090683413,0.5885254842560467,0.30508751509098936
R18,166,68.89132077252944,53.58213837863402,0.7720489102754704,0.7351365398061062,0.6499797750301788,0.256691022586328
R18,167,68.89132077252944,57.409433977107874,0.7986021925036426,0.7825411830299626,0.6894483207359877,0.2309476399945495
R18,168,68.89132077252944,61.23672957558173,0.8477878389802587,0.8334733680835668,0.7590719594827388,0.1694531764464665
R18,169,68.89132077252944,65.06402517405559,0.8945516565438106,0.895244867613539,0.8321355794538641,0.11428900572639349
R18,170,68.89132077252944,68.89132077252944,0.9400798065973238,0.9286892331656342,0.8963393963371722,0.07349885679201544
R18,173,72.71861637100331,11.481886795421577,0.3568647344112101,0.36239580316621683,0.3420558934771834,0.6194493639917928
R18,174,72.71861637100331,15.309182393895432,0.37930028320411685,0.37299527626771867,0.347405117943948,0.5933158467118774
R18,175,72.71861637100331,19.136477992369294,0.4343784811931616,0.43334262019224146,0.3879011048078729,0.5553254375815434
R18,176,72.71861637100331,22.96377359084316,0.45874108879229597,0.4634327700561354,0.40597778082046937,0.524161172705693
R18,179,72.71861637100331,34.44566038626473,0.5581875546515973,0.5564193438466263,0.49337634812194875,0.422149987908876
R18,180,72.71861637100331,38.27295598473859,0.6076874485528002,0.6061267028398131,0.5361748954611028,0.3803109783895493
R18,181,72.71861637100331,42.10025158321245,0.644128589343307,0.633700035514647,0.5582330862966494,0.3522700101740774
R18,182,72.71861637100331,45.9275471816863,0.6844214274121759,0.6761466785966909,0.5994338405323517,0.30854597192855127
R18,183,72.71861637100331,49.75484278016016,0.7346553017981697,0.7311037987539962,0.6508101151441661,0.2657248214055707
R18,184,72.71861637100331,53.58213837863402,0.7913764093837459,0.7880628517619245,0.7054247217062616,0.21605975470728808
R18,185,72.71861637100331,57.409433977107874,0.8449323724575497,0.8176677981416591,0.7586618623193984,0.1732734399438447
R18,186,72.71861637100331,61.23672957558173,0.8925436764096614,0.8807534887376167,0.8229841379438079,0.12431231015466976
R18,187,72.71861637100331,65.06402517405559,0.9170439764243457,0.912054755430824,0.8691808832479696,0.08057874983375518
R18,188,72.71861637100331,68.89132077252944,0.9701589031362703,0.9664459267342048,0.9485853863353608,0.032276666511974236
R18,189,72.71861637100331,72.71861637100331,1.0,1.0,1.0,0.0
R20,0,3.116994806255219,3.116994806255219,0.0,0.0,0.0,1.0
R20,1,6.233989612510438,3.116994806255219,0.03790949197334522,0.030958053526556152,0.033605456901210126,0.9571943718562533
R20,2,6.233989612510438,6.233989612510438,0.04578787157189403,0.032230812566958145,0.0490618802887127,0.909577591915463
R20,4,9.350984418765655,6.233989612510438,0.08829213504872017,0.07800826142465393,0.08555002852697552,0.8463476278819562
R20,5,9.350984418765655,9.350984418765655,0.1322172877044048,0.12424837157311944,0.12475373900602403,0.810760011556661
R20,6,12.467979225020876,3.116994806255219,0.08734972205820775,0.06558965502123026,0.06794433913549217,0.8779642939099639
R20,7,12.467979225020876,6.233989612510438,0.12063170450285698,0.10321377266168859,0.10433510431720003,0.8267213513505356
R20,8,12.467979225020876,9.350984418765655,0.13370872831820801,0.13189004361577616,0.12749914691048317,0.7912248152392669
R20,10,15.584974031276094,3.116994806255219,0.13124010706620598,0.11781798164292938,0.11540569336264951,0.8180322397460091
R20,11,15.584974031276094,6.233989612510438,0.14643531401614163,0.14157743335745923,0.12369494921859854,0.7933672096521301
R20,12,15.584974031276094,9.350984418765655,0.15721653778320158,0.13631618006999224,0.14837456319316197,0.7528940664833528
R20,13,15.584974031276094,12.467979225020876,0.20351284996228286,0.18267483333246834,0.20298295874800817,0.7030966932968937
R20,14,15.584974031276094,15.584974031276094,0.23072561561373794,0.20955488361080632,0.2105733527489592,0.7002096332667785
R20,15,18.70196883753131,3.116994806255219,0.16362626599545735,0.1409553487968901,0.13458868537604377,0.7816761894314295
R20,16,18.70196883753131,6.233989612510438,0.19459357311138864,0.1848676760834007,0.17607012797950425,0.7227653611537276
R20,17,18.70196883753131,9.350984418765655,0.22849992557307552,0.21180868323572125,0.21622929061780305,0.6784801448377582
R20,18,18.70196883753131,12.467979225020876,0.24267414545011085,0.2269433063193467,0.22436955978831993,0.6575216112812396
R20,19,18.70196883753131,15.584974031276094,0.2373046616016842,0.21016670624805076,0.2125684548453469,0.6729315878623372
R20,20,18.70196883753131,18.70196883753131,0.25382317969307605,0.23928153106396996,0.23111192792514404,0.6371238902113839
R20,22,21.81896364378653,6.233989612510438,0.22206780600651418,0.19891084147275148,0.21157321587910158,0.6896580693625117
R20,23,21.81896364378653,9.350984418765655,0.25004221176671626,0.226537961822002,0.22325719019760795,0.6560635005035702
R20,24,21.81896364378653,12.467979225020876,0.28159910967415147,0.23564765860138054,0.24828344888321408,0.6272333308860281
R20,25,21.81896364378653,15.584974031276094,0.2893226255379592,0.2660593656644283,0.26105094500567794,0.6062375972181109
R20,26,21.81896364378653,18.70196883753131,0.29330187310638123,0.2502951985830551,0.25905176408017555,0.6138226646055798
R20,27,21.81896364378653,21.81896364378653,0.32397138076309384,0.2929784531110705,0.29459699574214865,0.5816672826333281
R20,29,24.93595845004176,6.233989612510438,0.24657307451960433,0.23186047124429335,0.2294085987695075,0.6532469751632071
R20,31,24.93595845004176,12.467979225020876,0.3284864282592759,0.30141356590686147,0.2808289791232418,0.600790287953747
R20,32,24.93595845004176,15.584974031276094,0.29817633813079114,0.25604628392515105,0.250326764123475,0.607106737285316
R20,33,24.93595845004176,18.70196883753131,0.3444733557906289,0.3086167506108305,0.33063204749249675,0.5392518020050341
R20,34,24.93595845004176,21.81896364378653,0.32953193609834786,0.30966097772670176,0.3117627692559186,0.552428685293157
R20,35,24.93595845004176,24.93595845004176,0.3404433910733443,0.31005920741739,0.3142931114370225,0.5399881520187572
R20,37,28.052953256296966,6.233989612510438,0.2896691361094913,0.25392832917329355,0.25540483870546604,0.6094973552924012
R20,38,28.052953256296966,9.350984418765655,0.333991280664292,0.2893930069364057,0.3001150373473925,0.5707296697572716
R20,40,28.052953256296966,15.584974031276094,0.3649451361709683,0.32805766561496147,0.3413145118402405,0.52861837593569
R20,41,28.052953256296966,18.70196883753131,0.3493642675590457,0.3192381390074616,0.32147139723490453,0.5346417579668916
R20,42,28.052953256296966,21.81896364378653,0.3937453442481151,0.3354651105799717,0.34951716717697723,0.5004029261129264
R20,43,28.052953256296966,24.93595845004176,0.3732990443706195,0.3446544783775325,0.3433316062426774,0.4964710127547403
R20,44,28.052953256296966,28.052953256296966,0.4018963535581113,0.35655570733311165,0.35965583320205385,0.4925055673685364
R20,46,31.169948062552187,6.233989612510438,0.32393074240108616,0.29511162096294186,0.2851962551891802,0.5733062281064243
R20,48,31.169948062552187,12.467979225020876,0.36727669568575483,0.35308129397817634,0.3419438052813601,0.5260041567758721
R20,51,31.169948062552187,21.81896364378653,0.43054739714048207,0.3966118127760239,0.38963858078925656,0.47052520579618967
R20,52,31.169948062552187,24.93595845004176,0.43612592765983466,0.3935227427082926,0.392273604153541,0.4558266686412955
R20,53,31.169948062552187,28.052953256296966,0.4366591965790737,0.4168695058282271,0.3867155085883947,0.4612864528084588
R20,54,31.169948062552187,31.169948062552187,0.45431636038588785,0.3950890007199354,0.4043669944519155,0.44427039811107416
R20,59,34.28694286880741,15.584974031276094,0.4234549756538667,0.3870237322191238,0.395787686829594,0.46692411226009484
R20,60,34.28694286880741,18.70196883753131,0.4569502881221794,0.4401105909823314,0.4202425654983366,0.42994249121686906
R20,61,34.28694286880741,21.81896364378653,0.4384497215819423,0.40079588971806046,0.400615706771864,0.4481051206872035
R20,62,34.28694286880741,24.93595845004176,0.4673673306133177,0.4163877774132929,0.40412966819951024,0.4438558546746229
R20,63,34.28694286880741,28.052953256296966,0.4843119157261801,0.4571289074385867,0.4471364996674781,0.3981309632859767
R20,64,34.28694286880741,31.169948062552187,0.48789778546357143,0.4584541131897244,0.4477289368870023,0.39734034178816163
R20,65,34.28694286880741,34.28694286880741,0.5178965949312715,0.4734700459759815,0.4721766629073592,0.37208208213788263
R20,68,37.40393767506263,9.350984418765655,0.4219958941514707,0.4114180008854915,0.3843689198211827,0.48307202986783593
R20,69,37.40393767506263,12.467979225020876,0.44095643360936804,0.3920609465361661,0.38772966487848676,0.4720507406216917
R20,70,37.40393767506263,15.584974031276094,0.4707767508508785,0.43302002485648233,0.42077334332769395,0.43963000526596374
R20,71,37.40393767506263,18.70196883753131,0.4706926668202857,0.4353015201679448,0.422082367894959,0.42924664764970993
R20,72,37.40393767506263,21.81896364378653,0.47528816521177586,0.43269172710607595,0.4480574523847436,0.40205038711041907
R20,73,37.40393767506263,24.93595845004176,0.48895407428456256,0.4367556535728762,0.4339831794361662,0.4024547048455777
R20,75,37.40393767506263,31.169948062552187,0.5328819868583189,0.486408625235803,0.46098907017200136,0.3812994139591231
R20,76,37.40393767506263,34.28694286880741,0.5469261345451535,0.5016553754048008,0.4906101395049701,0.3662009263822852
R20,77,37.40393767506263,37.40393767506263,0.5754642686681795,0.5301572952990479,0.5204880624443745,0.3403650825219693
R20,80,40.52093248131784,9.350984418765655,0.45845613088952375,0.41876741283166824,0.4250003827601741,0.4434699903310402
R20,82,40.52093248131784,15.584974031276094,0.5061514403130173,0.45332219525558737,0.45617956676188826,0.3997166998422118
R20,84,40.52093248131784,21.81896364378653,0.5237976797392894,0.4829254329466539,0.46448997826547744,0.38390399954807786
R20,85,40.52093248131784,24.93595845004176,0.5293405205337823,0.47943584716916204,0.4859888704556953,0.3682006341755534
R20,86,40.52093248131784,28.052953256296966,0.566161445304475,0.5432204500518081,0.549970499008734,0.3170228191946813
R20,87,40.52093248131784,31.169948062552187,0.5314108424736055,0.49905745483039143,0.493789712701157,0.3494255208398351
R20,88,40.52093248131784,34.28694286880741,0.5833271463589715,0.5438495706256773,0.5443379069095247,0.3160309398511677
R20,89,40.52093248131784,37.40393767506263,0.6133356643127703,0.58093371779,0.5627687731139311,0.30005067546516934
R20,90,40.52093248131784,40.52093248131784,0.6355846668821632,0.5921099953400838,0.5821389647181049,0.27428887733771423
R20,94,43.63792728757306,12.467979225020876,0.50252257908833,0.45611872145977894,0.4635535940031432,0.397982575661497
R20,96,43.63792728757306,18.70196883753131,0.528363388969553,0.49851861147268045,0.4915729925649856,0.3651299192828978
R20,98,43.63792728757306,24.93595845004176,0.5427274590126278,0.5102171804316922,0.48819582521734045,0.35623984365184486
R20,99,43.63792728757306,28.052953256296966,0.5952995458861925,0.534184309530603,0.5349334399496296,0.32115003487182286
R20,100,43.63792728757306,31.169948062552187,0.5802684873997681,0.5359325809641129,0.5159429746165421,0.32715514270285934
R20,101,43.63792728757306,34.28694286880741,0.6287327616910925,0.5821126977219733,0.5675272023795624,0.28331800363398785
R20,108,46.75492209382829,12.467979225020876,0.5367137119555929,0.47032778604342834,0.48961530676423876,0.3866428681940151
R20,111,46.75492209382829,21.81896364378653,0.575481382817208,0.5233617453296797,0.5231842737678384,0.34786323523490575
R20,113,46.75492209382829,28.052953256296966,0.5890185033430155,0.528635427409101,0.5142263002569013,0.3325385366489774
R20,114,46.75492209382829,31.169948062552187,0.6324229574753801,0.6034195085455155,0.5873367381587329,0.2748774295883657
R20,116,46.75492209382829,37.40393767506263,0.641815219967829,0.614504289977657,0.5897756949679316,0.2631558314413752
R20,117,46.75492209382829,40.52093248131784,0.6963698988600434,0.6591416501677458,0.6374930503991731,0.24116639196614265
R20,118,46.75492209382829,43.63792728757306,0.736283252076665,0.6920277022249605,0.6822374619175683,0.20892201277722958
R20,119,46.75492209382829,46.75492209382829,0.7358121383429966,0.7121378698441594,0.6789268419203882,0.19590195356633283
R20,123,49.8719169000835,12.467979225020876,0.5738933151430025,0.5378373567512851,0.5279679660198223,0.34505529164308263
R20,124,49.8719169000835,15.584974031276094,0.5911169188930477,0.5716519454431377,0.5692647489916592,0.31361095889909474
R20,128,49.8719169000835,28.052953256296966,0.6313610645305897,0.5971675253749497,0.5921392708246993,0.2768976473188505
R20,129,49.8719169000835,31.169948062552187,0.6629783903814926,0.6256477623708604,0.6243026850227793,0.24429975201544826
R20,131,49.8719169000835,37.40393767506263,0.6967718686614229,0.6595880921730236,0.6509049419680961,0.2302162419232484
R20,132,49.8719169000835,40.52093248131784,0.74056816960907,0.6952176780231554,0.6772381781049803,0.20944523856363423
R20,133,49.8719169000835,43.63792728757306,0.7737963014533121,0.7168554196022143,0.7018936017558756,0.1915099573133271
R20,135,49.8719169000835,49.8719169000835,0.8048697278690239,0.7575110191511054,0.7635514614100518,0.15230189533612687
R20,144,52.98891170633872,28.052953256296966,0.675073827032735,0.6244794310067638,0.6342243237596732,0.25650877367303593
R20,146,52.98891170633872,34.28694286880741,0.7142513306090525,0.676857126427592,0.6629208634903313,0.2205761157904052
R20,147,52.98891170633872,37.40393767506263,0.7103150238588044,0.6585169939987954,0.66417479332465,0.21421180262444692
R20,148,52.98891170633872,40.52093248131784,0.7721184357745267,0.7157365414193096,0.7219100602985927,0.1802728749100312
R20,149,52.98891170633872,43.63792728757306,0.7868046612006634,0.7502172027616292,0.7381056310567229,0.16596446497037456
R20,150,52.98891170633872,46.75492209382829,0.8370844928225015,0.8034940158084742,0.7854496273802012,0.13193412201516605
R20,151,52.98891170633872,49.8719169000835,0.8580808452926214,0.8140479530620475,0.8132771345071379,0.10755516329173889
R20,152,52.98891170633872,52.98891170633872,0.8781542513957364,0.8433666954329594,0.825983909785149,0.10612559042783097
R20,157,56.10590651259394,15.584974031276094,0.6266232520659827,0.6006094004698543,0.5992718329721556,0.2979680841926379
R20,160,56.10590651259394,24.93595845004176,0.6801229390609675,0.6587824799929501,0.655176691980416,0.2390144130138798
R20,164,56.10590651259394,37.40393767506263,0.7527903706685618,0.7236751066691096,0.7307203597176694,0.17463222562072653
R20,165,56.10590651259394,40.52093248131784,0.7821884056130467,0.7611156002138442,0.7540560096372684,0.14988708695603659
R20,166,56.10590651259394,43.63792728757306,0.8332531905543734,0.8054258638028872,0.8036357396629636,0.11833406000866922
R20,167,56.10590651259394,46.75492209382829,0.8489585530650733,0.834905260638905,0.8129152038098114,0.11380718526627795
R20,168,56.10590651259394,49.8719169000835,0.88452008736938,0.854788332048642,0.8573131923117794,0.08824375041009634
R20,169,56.10590651259394,52.98891170633872,0.9229741119990698,0.8979626523555492,0.8930331334470307,0.07007590760792616
R20,170,56.10590651259394,56.10590651259394,0.950647429521431,0.9352543167025398,0.9207045544451866,0.04807729941372124
R20,179,59.22290131884915,28.052953256296966,0.7292871144112604,0.7161550988592122,0.7207650648184264,0.19574463578014284
R20,180,59.22290131884915,31.169948062552187,0.7318432317868442,0.7028329015729506,0.7019985776411415,0.19819134348053388
R20,181,59.22290131884915,34.28694286880741,0.7578420976355311,0.7274654306934221,0.7412940027617092,0.1664933183580636
R20,184,59.22290131884915,43.63792728757306,0.8231441712660462,0.7908420049741892,0.7905132677594082,0.12564854772703382
R20,186,59.22290131884915,49.8719169000835,0.9095270603914519,0.8800178584994688,0.8780277068385723,0.08337431833824833
R20,187,59.22290131884915,52.98891170633872,0.9444393849960551,0.9274654397768911,0.9248972025529649,0.04456395466708276
R20,188,59.22290131884915,56.10590651259394,0.961989253072196,0.9266322923838075,0.9330148161421966,0.05467650386223729
R20,189,59.22290131884915,59.22290131884915,1.0,1.0,1.0,0.0
R22,0,1.5944637439382392,1.5944637439382392,0.0,0.0,0.0,1.0
R22,1,3.1889274878764784,1.5944637439382392,0.016714839356557605,0.02519605199869756,0.017079292205609553,0.9813824392735595
R22,2,3.1889274878764784,3.1889274878764784,0.09350535054192867,0.08309561499620476,0.05878125854503979,0.9166473129481768
R22,3,4.783391231814718,1.5944637439382392,0.05331759733082758,0.04828296553347163,0.034630273247321465,0.948500162878752
R22,4,4.783391231814718,3.1889274878764784,0.11072356888952392,0.09948880682016174,0.07075921345310467,0.8973685174856401
R22,5,4.783391231814718,4.783391231814718,0.13644173734262224,0.11832516198582765,0.1083664214322389,0.8578280144910599
R22,6,6.377854975752957,1.5944637439382392,0.04926537140753643,0.043774731514879324,0.02613654591304376,0.9498600654010478
R22,7,6.377854975752957,3.1889274878764784,0.12973382813715473,0.09961666531964856,0.0721884401092413,0.8875414596531619
R22,8,6.377854975752957,4.783391231814718,0.18868672464916478,0.1626314078604087,0.13196077275626317,0.8185910390198703
R22,9,6.377854975752957,6.377854975752957,0.22796790879336418,0.20014453243127972,0.15653835259162907,0.7711818030340336
R22,10,7.972318719691196,1.5944637439382392,0.10139263812643623,0.08321801766540149,0.0710833254387885,0.9122160326933789
R22,11,7.972318719691196,3.1889274878764784,0.16595602120633984,0.14499443079674654,0.12635158786304204,0.8493529874752709
R22,12,7.972318719691196,4.783391231814718,0.20176729905625868,0.18525821696426922,0.1415561257645931,0.7983837213742441
R22,13,7.972318719691196,6.377854975752957,0.22950153531530076,0.1920540302455438,0.14684788871021312,0.7777956222727108
R22,14,7.972318719691196,7.972318719691196,0.2787784789299877,0.22753766052895472,0.1698773511077974,0.7384023020865681
R22,15,9.566782463629435,1.5944637439382392,0.11345342459358024,0.1075914978170086,0.08919051048187036,0.8848692186883611
R22,16,9.566782463629435,3.1889274878764784,0.18989252399884887,0.18258612516555772,0.15070483358315417,0.8049958570449789
R22,17,9.566782463629435,4.783391231814718,0.22113525955150512,0.20233108347552486,0.16570170655712366,0.7694043308761221
R22,18,9.566782463629435,6.377854975752957,0.2830574866213774,0.23919968907592454,0.18541200638309266,0.7367467695711506
R22,19,9.566782463629435,7.972318719691196,0.31107813363070136,0.2656117040840653,0.20549849260895264,0.7023788735000708
R22,20,9.566782463629435,9.566782463629435,0.3319792889224865,0.2829661354216835,0.2206326296487157,0.6781865729029133
R22,22,11.161246207567675,3.1889274878764784,0.22163231260217384,0.19531524129780933,0.14814254462134813,0.7895710260590668
R22,23,11.161246207567675,4.783391231814718,0.240906382055224,0.21542251200996393,0.17010538241462256,0.7589519939027242
R22,24,11.161246207567675,6.377854975752957,0.2928340291508406,0.25722476767013114,0.20585761424713114,0.7148456226666922
R22,25,11.161246207567675,7.972318719691196,0.3337882823708788,0.28091315958591706,0.22770837426133336,0.6787237499957179
R22,26,11.161246207567675,9.566782463629435,0.3619821502825498,0.3139830691570611,0.25229482490106436,0.6503483231031593
R22,27,11.161246207567675,11.161246207567675,0.4031100432114012,0.3321967533407189,0.2682193029587543,0.6301118108627993
R22,28,12.755709951505914,1.5944637439382392,0.15915541381614476,0.15209483479976593,0.13266985897144284,0.8362846706501713
R22,29,12.755709951505914,3.1889274878764784,0.22284208132927447,0.1887570033200263,0.14352212185497712,0.7827194261212712
R22,30,12.755709951505914,4.783391231814718,0.2814227553563982,0.25767684080147907,0.2113889436146133,0.7179513834632598
R22,32,12.755709951505914,7.972318719691196,0.3591131238366911,0.3022943953022034,0.24104163094129338,0.6528792481273388
R22,33,12.755709951505914,9.566782463629435,0.3950734378325356,0.3370377147200666,0.28700244418230364,0.623944233515746
R22,34,12.755709951505914,11.161246207567675,0.416038103925711,0.3559950235309369,0.281379642103764,0.601301533462254
R22,35,12.755709951505914,12.755709951505914,0.4448806843679384,0.3871319834613,0.3206813174923537,0.5674542791462526
R22,36,14.350173695444152,1.5944637439382392,0.19417711134693716,0.17035461214284112,0.14324780997930286,0.8124631734543422
R22,39,14.350173695444152,6.377854975752957,0.33013239364596486,0.29272011908369183,0.2410110027300633,0.6622933853666617
R22,40,14.350173695444152,7.972318719691196,0.40077497098256454,0.3461427601550164,0.273439303674608,0.6121569309482633
R22,41,14.350173695444152,9.566782463629435,0.4250676806268279,0.36255374436641924,0.29317467293643806,0.5957971269072616
R22,42,14.350173695444152,11.161246207567675,0.4612403957314664,0.3987912171892259,0.31348843324673237,0.5665957276824062
R22,43,14.350173695444152,12.755709951505914,0.47274433934961063,0.41881782426050895,0.338425994722895,0.5490700200174553
R22,44,14.350173695444152,14.350173695444152,0.5058761125924005,0.44182014074244896,0.3559429052381013,0.520069689625237
R22,45,15.94463743938239,1.5944637439382392,0.21107814226140867,0.1917057143481393,0.15710096109074037,0.7909290051542751
R22,46,15.94463743938239,3.1889274878764784,0.26409727724206666,0.22828628031230294,0.17635178350075026,0.7437275408240256
R22,48,15.94463743938239,6.377854975752957,0.36766906042980757,0.3134413271305725,0.25381410649641484,0.6462919522364176
R22,49,15.94463743938239,7.972318719691196,0.41270832938465346,0.37779249638911694,0.3001495947462308,0.5935662452862039
R22,50,15.94463743938239,9.566782463629435,0.4466964251500015,0.3962604338629439,0.3320066027620459,0.5613541724919946
R22,51,15.94463743938239,11.161246207567675,0.476767696816051,0.41749936629478934,0.32772870300110873,0.5509010085877922
R22,52,15.94463743938239,12.755709951505914,0.4943554752156714,0.4404006880459466,0.36517724131938994,0.5256720882982397
R22,53,15.94463743938239,14.350173695444152,0.5404340807534946,0.4664709770916877,0.3952455527316258,0.4835145023593583
R22,54,15.94463743938239,15.94463743938239,0.5610552001294479,0.49498598372426333,0.4018013400090214,0.47360442704462535
R22,56,17.539101183320632,3.1889274878764784,0.2949764272349456,0.26069889107992733,0.210656027657353,0.7103209867488974
R22,57,17.539101183320632,4.783391231814718,0.3565314102063491,0.3149690950740261,0.2619440947725745,0.6579303605771056
R22,58,17.539101183320632,6.377854975752957,0.41467579740409394,0.36452783428235636,0.29263171267315513,0.6009441987608546
R22,59,17.539101183320632,7.972318719691196,0.4275141801885092,0.3682548194436097,0.3011687810604084,0.5880028217016734
R22,60,17.539101183320632,9.566782463629435,0.4709030143537902,0.4125638366286171,0.33898646667699667,0.5468276303186977
R22,62,17.539101183320632,12.755709951505914,0.5398870318423465,0.4797603496940196,0.39917244732824886,0.48443515620606215
R22,63,17.539101183320632,14.350173695444152,0.5539663676091174,0.4704278827486309,0.3914569971432172,0.47898554758087253
R22,64,17.539101183320632,15.94463743938239,0.5964226046189328,0.5277010246666701,0.43658016066356065,0.43736031771794537
R22,65,17.539101183320632,17.539101183320632,0.6002717418353501,0.5354569943512697,0.45022447227445517,0.426555233510539
R22,68,19.13356492725887,4.783391231814718,0.3838330625584281,0.34411762139372754,0.2870410382136956,0.6227578599359799
R22,69,19.13356492725887,6.377854975752957,0.4313947230414956,0.38234333509314367,0.3189871666863282,0.5837044783985216
R22,70,19.13356492725887,7.972318719691196,0.47371685063918834,0.42339415282477844,0.36104460530478927,0.5392321275012912
R22,72,19.13356492725887,11.161246207567675,0.5266279761574871,0.4783139149488966,0.40725726802857815,0.4756908625613294
R22,73,19.13356492725887,12.755709951505914,0.551288098876192,0.48684393519040425,0.4101851548659492,0.4713861580592513
R22,74,19.13356492725887,14.350173695444152,0.5919941224037298,0.5204769948039059,0.4443572408016632,0.4393984952780804
R22,75,19.13356492725887,15.94463743938239,0.6268754206734778,0.5563248149024173,0.4652410740110225,0.4139568730777206
R22,76,19.13356492725887,17.539101183320632,0.6231917364208848,0.558720702137705,0.47965840968678636,0.4061451203180602
R22,77,19.13356492725887,19.13356492725887,0.6381007652534708,0.5766091328829045,0.4859603188859595,0.391405838926057
R22,79,20.72802867119711,3.1889274878764784,0.3581043048205374,0.32946540984669936,0.28752971663867744,0.6518537020526642
R22,80,20.72802867119711,4.783391231814718,0.3992211455359645,0.35585542104038276,0.3211806437050583,0.6029270609707664
R22,81,20.72802867119711,6.377854975752957,0.44902440817951,0.39131569014131695,0.3300571330286175,0.5650176410536367
R22,83,20.72802867119711,9.566782463629435,0.4946701312011089,0.4434626000028181,0.3775186435107251,0.505661558610706
R22,84,20.72802867119711,11.161246207567675,0.5556516549552285,0.4909334222093552,0.4105798471113731,0.46111387867759146
R22,85,20.72802867119711,12.755709951505914,0.5820079563798188,0.5206427038878482,0.43622249150121506,0.4517542827853392
R22,87,20.72802867119711,15.94463743938239,0.6305744451618781,0.5656618351000949,0.4780924424110004,0.40330251861766975
R22,88,20.72802867119711,17.539101183320632,0.659742116717707,0.6019754867552023,0.5193337407247643,0.3642444691801212
R22,89,20.72802867119711,19.13356492725887,0.6832182595957695,0.6212792562716035,0.5358624355113696,0.3541577983051489
R22,90,20.72802867119711,20.72802867119711,0.688255988962578,0.619574195903893,0.5341958325440075,0.3457754061614031
