scenario_id,seed,selected_idx,exhaustive_idx,holdout_objective,reference_objective,regret,exact
T13,1,0,0,0.5259061210610897,0.5259061210610897,0.0,1
T13,2,0,0,0.5259061210610897,0.5259061210610897,0.0,1
T13,3,0,0,0.5259061210610897,0.5259061210610897,0.0,1
T13,4,0,0,0.5259061210610897,0.5259061210610897,0.0,1
T14,0,0,0,1.4285751506596769,1.4285751506596769,0.0,1
T14,1,0,0,1.4285751506596769,1.4285751506596769,0.0,1
T14,2,0,0,1.4285751506596769,1.4285751506596769,0.0,1
T14,3,0,0,1.4285751506596769,1.4285751506596769,0.0,1
T14,4,0,0,1.4285751506596769,1.4285751506596769,0.0,1
T15,0,0,0,1.5362842620546848,1.5362842620546848,0.0,1
T15,1,0,0,1.5362842620546848,1.5362842620546848,0.0,1
T15,2,0,0,1.5362842620546848,1.5362842620546848,0.0,1
T15,3,0,0,1.5362842620546848,1.5362842620546848,0.0,1
T15,4,0,0,1.5362842620546848,1.5362842620546848,0.0,1
T16,0,0,0,2.139196168728178,2.139196168728178,0.0,1
T16,1,0,0,2.139196168728178,2.139196168728178,0.0,1
T16,2,0,0,2.139196168728178,2.139196168728178,0.0,1
T16,3,0,0,2.139196168728178,2.139196168728178,0.0,1
T16,4,0,0,2.139196168728178,2.139196168728178,0.0,1
T17,0,0,0,1.1780063322894951,1.1780063322894951,0.0,1
T17,1,0,0,1.1780063322894951,1.1780063322894951,0.0,1
T17,2,0,0,1.1780063322894951,1.1780063322894951,0.0,1
T17,3,0,0,1.1780063322894951,1.1780063322894951,0.0,1
T17,4,0,0,1.1780063322894951,1.1780063322894951,0.0,1
T18,0,0,0,0.9468652460050572,0.9468652460050572,0.0,1
T18,1,0,0,0.9468652460050572,0.9468652460050572,0.0,1
T18,2,0,0,0.9468652460050572,0.9468652460050572,0.0,1
T18,3,0,0,0.9468652460050572,0.9468652460050572,0.0,1
T18,4,0,0,0.9468652460050572,0.9468652460050572,0.0,1
T19,0,0,0,2.2911533809758926,2.2911533809758926,0.0,1
T19,1,0,0,2.2911533809758926,2.2911533809758926,0.0,1
T19,2,0,0,2.2911533809758926,2.2911533809758926,0.0,1
T19,3,0,0,2.2911533809758926,2.2911533809758926,0.0,1
T19,4,0,0,2.2911533809758926,2.2911533809758926,0.0,1
T20,0,3,3,1.809992234761703,1.809992234761703,0.0,1
T20,1,3,3,1.809992234761703,1.809992234761703,0.0,1
T20,2,3,3,1.809992234761703,1.809992234761703,0.0,1
T20,3,3,3,1.809992234761703,1.809992234761703,0.0,1
T20,4,3,3,1.809992234761703,1.809992234761703,0.0,1
T21,0,63,63,0.1935212544612796,0.1935212544612796,0.0,1
T21,1,63,63,0.1935212544612796,0.1935212544612796,0.0,1
T21,2,63,63,0.1935212544612796,0.1935212544612796,0.0,1
T21,3,63,63,0.1935212544612796,0.1935212544612796,0.0,1
T21,4,63,63,0.1935212544612796,0.1935212544612796,0.0,1
T22,0,84,89,0.7932442349859128,0.7914206731129549,0.0023041625457989262,0
T22,1,84,89,0.7932442349859128,0.7914206731129549,0.0023041625457989262,0
T22,2,84,89,0.7932442349859128,0.7914206731129549,0.0023041625457989262,0
T22,3,84,89,0.7932442349859128,0.7914206731129549,0.0023041625457989262,0
T22,4,84,89,0.7932442349859128,0.7914206731129549,0.0023041625457989262,0
