scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
R20,lhs,0,3.116994806255219,3.116994806255219,0.0,1.1220242693628635,1.4860435553918658,0.06758131331286998,1.4742590486500937,0.04884813536138156,0.2786220276828014,0.09450519890274792,0.0666054926716548,0.6880667006885519,0.35540740740740745
R20,lhs,1,6.233989612510438,3.116994806255219,0.05,1.1662022834179582,1.49776661704146,0.06085269508825641,1.5176996473883135,0.037037622233407556,0.2842311686901545,0.09774318903681073,0.06922350867845412,0.6791172771755509,0.34988888888888886
R20,lhs,2,6.233989612510438,6.233989612510438,0.0,1.1805256287620036,1.5185074635722973,0.09651947907173972,1.5219904838636746,0.03808744991987469,0.2853968646617277,0.09787631049460281,0.070427633471499,0.6691619804425031,0.3630740740740741
R20,lhs,3,9.350984418765655,3.116994806255219,0.09999999999999998,1.2157639393104729,1.5442802122821224,0.0757575514981821,1.5310365659118663,0.05480754412658076,0.2887887134169463,0.09809115274731303,0.07181531153151412,0.669461654479919,0.3385185185185185
R20,lhs,4,9.350984418765655,6.233989612510438,0.049999999999999975,1.2303347041457622,1.5683478721872859,0.05632482821465104,1.5816506451468006,0.048077623760255275,0.2916858544330187,0.10266430298375055,0.07327022407894285,0.6559424167686001,0.3551481481481481
R20,lhs,5,9.350984418765655,9.350984418765655,0.0,1.2356635974213253,1.5526761658914547,0.07231608005462535,1.643239972610131,0.05550541767873155,0.2981850809377812,0.10750068652221409,0.07632436917989452,0.6485020715587663,0.3605925925925926
R20,lhs,6,12.467979225020875,3.116994806255219,0.15,1.2809208169672313,1.5553332921423297,0.0550784601729526,1.5659009860167277,0.04817006673879904,0.29154641369995216,0.10136540591392669,0.07189866181234028,0.6625525506837845,0.3336666666666666
R20,lhs,7,12.467979225020875,6.233989612510438,0.09999999999999998,1.2957422852340184,1.6258462482458764,0.06011401368964445,1.6159560526274974,0.05041858136507415,0.2964708619797536,0.10530061849497986,0.074733665842354,0.6518391278255405,0.3432592592592592
R20,lhs,8,12.467979225020875,9.350984418765655,0.05,1.3013619940891652,1.649164963843988,0.06702025700801502,1.6514889546494438,0.039942978452061816,0.2984057565594117,0.10829995055412876,0.07653824878463246,0.6444178248642223,0.349037037037037
R20,lhs,9,12.467979225020875,12.467979225020875,0.0,1.3080317566519604,1.641410824037285,0.05505224865618184,1.6816991172917783,0.04031340781969853,0.30454317133730807,0.11019811112081307,0.07892327924396805,0.637285727686029,0.354962962962963
R20,lhs,10,15.584974031276094,3.116994806255219,0.19999999999999998,1.3508972197857632,1.6441000093342395,0.05254616594380634,1.6347347959979435,0.046833057969920835,0.2980404959353452,0.10682811390280599,0.07559611444440355,0.6500224849429854,0.3246666666666667
R20,lhs,11,15.584974031276094,6.233989612510438,0.15,1.3659268048569433,1.6573302038139281,0.09130089025070706,1.662818130027163,0.0508761927420613,0.3002887998292098,0.10931318197003423,0.0762418847006784,0.6448657378084784,0.3351111111111111
R20,lhs,12,15.584974031276094,9.350984418765655,0.1,1.3717936216351088,1.6526107859483006,0.05901681734492656,1.6626831739975392,0.05228540056437491,0.3018840046497805,0.1087628926495829,0.07816453745963287,0.6364039696993092,0.341
R20,lhs,13,15.584974031276094,12.467979225020875,0.05,1.3788853096888511,1.7091157771545251,0.07835622582512278,1.7273845716257497,0.043154397841801105,0.30873407120607976,0.11361167494668607,0.08241877670680303,0.6259927737466647,0.343962962962963
R20,lhs,14,15.584974031276094,15.584974031276094,0.0,1.3869531516441853,1.7124524889627035,0.06565571535378972,1.7609301764622551,0.05273511945236602,0.31276050975203523,0.1164231352192031,0.08301010248614951,0.625389172677427,0.34674074074074074
R20,lhs,15,18.70196883753131,3.116994806255219,0.24999999999999997,1.421844071844688,1.6544267415538467,0.05487008106995516,1.6665340978597345,0.04593760577742562,0.30283239692543096,0.1092481163912843,0.07709055566854778,0.6424214823264013,0.3160740740740741
R20,lhs,16,18.70196883753131,6.233989612510438,0.19999999999999996,1.4370481187388233,1.692209855168176,0.08056698114628265,1.723619285681289,0.04648978606517426,0.3074143626334757,0.11384103055481495,0.08032214633074988,0.6301049254944734,0.32651851851851854
R20,lhs,17,18.70196883753131,9.350984418765655,0.15,1.4431168623561783,1.7447240471932166,0.0725079933223505,1.7635046434552717,0.04492592196625265,0.3124311935669089,0.11665886647870782,0.08345072544561787,0.6208461627251115,0.33455555555555555
R20,lhs,18,18.70196883753131,12.467979225020875,0.09999999999999998,1.4505513022184136,1.7483194887198408,0.06694803616023591,1.7824816261211263,0.05257380952765293,0.3145284307975059,0.11824183939351016,0.08408488897003347,0.6164643372235944,0.33681481481481484
R20,lhs,19,18.70196883753131,15.584974031276094,0.049999999999999975,1.4591259459033938,1.7588344371556257,0.07498321107121902,1.7622352858158483,0.05441698825198119,0.313733954520596,0.1164871274744492,0.08316552989899191,0.6196861193286612,0.3394074074074073
R20,lhs,20,18.70196883753131,18.70196883753131,0.0,1.469069086825376,1.8128068899239005,0.05772405582018773,1.7978282354472976,0.05607053220385103,0.3161780573661914,0.11953232911892744,0.08461014972627993,0.6121997614546982,0.34159259259259256
R20,lhs,21,21.81896364378653,3.116994806255219,0.3,1.491518093792059,1.7111028079202402,0.06079427265760275,1.7402793349336425,0.05606742359930918,0.31116686960916623,0.11485016490372346,0.08143000167804204,0.6304859910188974,0.30996296296296294
R20,lhs,22,21.81896364378653,6.233989612510438,0.25,1.506882444859446,1.7261713579236804,0.07853164888965723,1.7484414425178765,0.05025937713738095,0.3114794882354219,0.11530984483096846,0.0830879963141375,0.6231831446806723,0.3181481481481482
R20,lhs,23,21.81896364378653,9.350984418765655,0.2,1.513116137293212,1.808085204401858,0.0802581876179234,1.7828939598113898,0.04613441640167914,0.31561862010815217,0.11819944326927796,0.083998230383527,0.6161594882716198,0.32396296296296295
R20,lhs,24,21.81896364378653,12.467979225020875,0.15000000000000002,1.5208248287853046,1.8056032939062905,0.06448489317537771,1.8012289198184919,0.04192198095351758,0.3202878224873849,0.11915225214890049,0.08594788832217144,0.6101319304702812,0.328074074074074
R20,lhs,25,21.81896364378653,15.584974031276094,0.1,1.5297997233970826,1.8345409414464775,0.07896327044325609,1.836130434498806,0.052361080199227215,0.3214306046059922,0.12233309836540064,0.08694253360593057,0.6057423274972943,0.3316666666666667
R20,lhs,26,21.81896364378653,18.70196883753131,0.05000000000000004,1.5403237734888944,1.8531388033677785,0.07324585344875144,1.8200354225881805,0.04113802227167253,0.32201937959485627,0.12068427966827494,0.08678678843398308,0.6073281465441999,0.3313333333333333
R20,lhs,27,21.81896364378653,21.81896364378653,0.0,1.5526005959513087,1.8869372694283808,0.05955021706903821,1.8753183585354405,0.04604526588063828,0.3265572824819103,0.1251486416454531,0.0895559216057175,0.6006053826467604,0.3342222222222223
R20,lhs,28,24.935958450041753,3.116994806255219,0.35000000000000003,1.5670645404714452,1.7842476030560068,0.06827534808005863,1.7961768178497008,0.05342946783695287,0.3171893987862902,0.11898413437769398,0.08538373865139692,0.6194446560494584,0.3008518518518519
R20,lhs,29,24.935958450041753,6.233989612510438,0.30000000000000004,1.5826158146077003,1.7299952850350322,0.07168137541253432,1.789073731005934,0.046747277041762125,0.3151053217498783,0.11875613954164059,0.08447745273580569,0.6155706339737372,0.30862962962962953
R20,lhs,30,24.935958450041753,9.350984418765655,0.25000000000000006,1.5890051386813153,1.8216684922061401,0.06892959970492928,1.8353458398319482,0.053562495821171084,0.3233834500932334,0.12185092792923859,0.08771454471539174,0.6070046483350662,0.3186296296296297
R20,lhs,31,24.935958450041753,12.467979225020875,0.20000000000000004,1.5969618333367759,1.8212308499872818,0.059837772922879486,1.8826159611581974,0.042611522383784683,0.32722533517116265,0.12603089388360017,0.08848333128218351,0.604603452080039,0.32018518518518513
R20,lhs,32,24.935958450041753,15.584974031276094,0.15000000000000005,1.6062890453664362,1.8894413681346893,0.06581994700817109,1.8249010253256446,0.03320877492920826,0.32274061220004524,0.12128580190486792,0.08610707175543543,0.6059240396433564,0.32207407407407407
R20,lhs,33,24.935958450041753,18.70196883753131,0.10000000000000007,1.6173139698926842,1.9048197015920132,0.06686912477920524,1.9006431093280662,0.041767777653908114,0.3295907831402555,0.12678429528802876,0.09236321396200314,0.5917375277381637,0.3254074074074074
R20,lhs,34,24.935958450041753,21.81896364378653,0.05000000000000004,1.6303078687122743,1.9079592151506748,0.06830100535921112,1.8961861467097847,0.04575112363889621,0.32738002996099974,0.12689351394727075,0.09089321244988763,0.5944924343763933,0.32714814814814813
R20,lhs,35,24.935958450041753,24.935958450041753,0.0,1.6475308985205355,1.9009710764078824,0.06669650919384157,1.8983921554841694,0.050019277327579166,0.32899450397170854,0.12693516591380777,0.09109033746896661,0.5918914773100397,0.33081481481481484
R20,lhs,36,28.052953256296966,3.116994806255219,0.3999999999999999,1.6234616091252216,1.7681135869936948,0.061907962078825256,1.8116008104082761,0.04619642661715297,0.31931191932738123,0.12034555901301615,0.08534595591014828,0.6176578751920131,0.2947407407407408
R20,lhs,37,28.052953256296966,6.233989612510438,0.35,1.639174515092854,1.7645115979560166,0.06386446408158573,1.8224771404521907,0.051384028518130925,0.3214818747907161,0.12106427904378038,0.08650267656980994,0.6064238489892528,0.30625925925925923
R20,lhs,38,28.052953256296966,9.350984418765655,0.3,1.6456723118129069,1.8418721757826932,0.07526455392152068,1.873846093232936,0.04960910978280249,0.32803984076744214,0.12477362971746427,0.08998580182699173,0.5983186429329926,0.309074074074074
R20,lhs,39,28.052953256296966,12.467979225020875,0.24999999999999997,1.6537926460464725,1.881014978932022,0.04836023161816671,1.9154442511809813,0.05852064657279495,0.33109280129214913,0.12833088744042576,0.09136843989683079,0.5943576352255678,0.31177777777777776
R20,lhs,40,28.052953256296966,15.584974031276094,0.19999999999999996,1.6633438983220448,1.9118208217380714,0.08791490660850566,1.9258148392210468,0.05429205388515847,0.33261981615672614,0.12881767542048866,0.09319542590712475,0.5895143847213348,0.31548148148148153
R20,lhs,41,28.052953256296966,18.70196883753131,0.15,1.6746779004942602,1.9000452633398879,0.059557446433274375,1.9105740805608995,0.047914371645503565,0.330314449228497,0.12789521625755415,0.09164955816861314,0.5907737003561107,0.3184444444444444
R20,lhs,42,28.052953256296966,21.81896364378653,0.09999999999999995,1.6881029110904584,1.9616629699895618,0.06539804559180565,1.938700599980717,0.044668679069137775,0.3368811348855397,0.12959244098172595,0.0938344495940504,0.5836153471175465,0.3218888888888889
R20,lhs,43,28.052953256296966,24.935958450041753,0.04999999999999992,1.7060289049601653,1.9553858909028272,0.07532601607510264,1.943981606619848,0.041620439107826396,0.3338558719996077,0.13055358287784846,0.09335256661937068,0.5827932973221162,0.32399999999999995
R20,lhs,44,28.052953256296966,28.052953256296966,0.0,1.7222048536130528,1.9518670846727928,0.0744055443762875,1.963738763065726,0.05868862031977571,0.3380871695273166,0.13179836598116376,0.09462429720776605,0.5819642369457647,0.32792592592592595
R20,lhs,45,31.169948062552187,3.116994806255219,0.44999999999999996,1.685446200340085,1.8560933121702703,0.05184437001197318,1.8642465357257842,0.0449547673057434,0.32656479505815866,0.12421332714119612,0.08851216814497218,0.60783372221074,0.2885555555555555
R20,lhs,46,31.169948062552187,6.233989612510438,0.39999999999999997,1.7013672316601391,1.8809212133564341,0.08981371157997788,1.8754990004400323,0.04954653248916579,0.3265512695735081,0.12537175568757902,0.08882356170012878,0.5988573270470323,0.2995925925925925
R20,lhs,47,31.169948062552187,9.350984418765655,0.35000000000000003,1.7079831391950266,1.826129999580798,0.07396748695196376,1.9365293166110342,0.04359192967632451,0.332333576947668,0.13002160524503806,0.0926883601734385,0.5913892714980187,0.30248148148148146
R20,lhs,48,31.169948062552187,12.467979225020875,0.3,1.7162723442562033,1.9176141378082179,0.07080754692890227,1.9523885195730761,0.04418612337264204,0.3329647969360694,0.13143496728895315,0.09324445069219668,0.5889678268168824,0.3044074074074074
R20,lhs,49,31.169948062552187,15.584974031276094,0.25,1.7260459124269485,1.9849285717304483,0.05949152798059308,1.9704783146432339,0.053108541545563034,0.3379851845369371,0.13243857094507142,0.09467796515642175,0.5844630504474059,0.30848148148148147
R20,lhs,50,31.169948062552187,18.70196883753131,0.2,1.737676304298977,1.9468755278878824,0.0724782918748477,1.974147087913033,0.050479470064818885,0.33822659002069694,0.13266402582869605,0.09523837849659553,0.5825952700132705,0.31162962962962965
R20,lhs,51,31.169948062552187,21.81896364378653,0.15,1.7515018041173507,1.9746802523580989,0.08451912486272889,2.0151518029102347,0.0474334976561491,0.3423264176706136,0.13598794702578176,0.09696008789026954,0.577368776647431,0.3157037037037037
