scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
F27,factorial,0,2.0,2.0,0.0,3.8583425796495443,3.1491295264598564,0.05300016594027475,3.1461536948709825,0.0531633635261898,0.4645212044921816,0.22184782752951743,0.1561860371124225,0.29075648921028113,0.22903703703703704
F27,factorial,1,4.0,2.0,0.05,3.86476677269512,3.187809931403053,0.07262762785728988,3.141142373785035,0.03446686053636023,0.46561091010779265,0.22121217573984406,0.15607638995150014,0.2928749256002039,0.22362962962962965
F27,factorial,2,4.0,4.0,0.0,3.946346344021047,3.202671562272738,0.06694278374478657,3.234413494423185,0.04505436615471178,0.4766550985332001,0.22851334861831252,0.16145164455384922,0.2759831932889487,0.22503703703703704
F27,factorial,3,6.0,2.0,0.1,3.873497488552524,3.190080762501423,0.07849315635558357,3.1943123697560565,0.05184536570174595,0.47207440619675967,0.22530183450342525,0.15923204410395103,0.28455803306066935,0.21996296296296294
F27,factorial,4,6.0,4.0,0.05,3.9539292017717584,3.231656311288108,0.05093635142189359,3.2460303369404415,0.04469218600630726,0.4775539187763494,0.22949405080780932,0.16211411635775255,0.27300247676646794,0.22148148148148147
F27,factorial,5,6.0,6.0,0.0,3.9867526809165605,3.205321755085868,0.06082564438663257,3.2509951634829006,0.05135760330569306,0.4782240625988123,0.2300226328141627,0.16204545683662316,0.26972452260361146,0.225
F27,factorial,6,8.0,2.0,0.15,3.8841262719469025,3.154281460177504,0.057136271320564876,3.1493988413984257,0.047058916221856234,0.4669634028969053,0.22179715432321773,0.1567520687950872,0.29033489312650324,0.21755555555555556
F27,factorial,7,8.0,4.0,0.1,3.9632624698550605,3.238671997830778,0.06443882511288548,3.1956993654776635,0.040427913354513234,0.4715204927705612,0.22574267832745493,0.15887414763576027,0.27826688137261196,0.2194074074074074
F27,factorial,8,8.0,6.0,0.05,3.995687598538556,3.295189283759007,0.06987145131166536,3.290982059329601,0.042610800728771624,0.48300146826951007,0.23303835691647495,0.164574342277257,0.26464466480879273,0.21818518518518518
F27,factorial,9,8.0,8.0,0.0,4.023904830803049,3.3099120701207823,0.0719819206718749,3.30452791454269,0.04677349148532428,0.4872380582501435,0.2337758536784628,0.1657783309449138,0.260341968582534,0.21885185185185183
F27,factorial,10,10.0,2.0,0.2,3.896193774143113,3.1526790539218483,0.07836677913368496,3.1669624271968297,0.045256358265470774,0.46723964530580453,0.22344438431932762,0.15759215442706126,0.28519421052038113,0.21162962962962964
F27,factorial,11,10.0,4.0,0.15,3.974000714027136,3.2733867893078576,0.0662542093651296,3.212086252856767,0.05784250280035155,0.4743651337648804,0.226974170260086,0.15959036802000806,0.27601398576402464,0.21637037037037035
