scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
C31,confirmatory_iid59_v9b,76.1468663177146,228.4405989531438,0.8487739970384833,4.0,0.06533303321594928,0.8633277117994471,0.30557165235569594,1.2137590548343993,1.3794759246923047,0.9678248235500693,1.9493057197764436,10.356087744051253,31.841169787562134,5.721141608389552,4.228669884461843,1.3794759246923047,1.3794759246923047,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,268,562,3830,0.8532637075718016,0.0,0.0,0.020606236178955448,0.020606236178955448,0.9471071252524421,0.9471071252524421,0.9670340574330001,3.80734331588573,3.80734331588573,3.80734331588573,3.80734331588573,131,6,71,0.47023899800473823,0,29.00379967689514
C32,confirmatory_iid59_v9b,66.0361342752638,198.10840282579142,0.5892990528738778,4.0,0.07426434272296766,0.5734981086360855,0.41553729325016364,0.960082869809551,1.9273709062388933,0.6705135954380284,0.8603994814792715,8.60178973489113,16.368713051363944,5.639749624105817,4.168510591730387,1.9273709062388933,1.9273709062388933,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,34,1,0,20,0,257,559,3830,0.8540469973890339,0.0288016461600609,0.0288016461600609,0.0018857111638103908,-0.026861623410550366,0.5853895466050829,0.602249729192201,0.5864955077315369,6.60361342752638,3.3018067137631903,3.3018067137631903,3.3018067137631903,136,6,61,0.4496560104370818,0,19.74609136581421
C33,confirmatory_iid59_v9b,77.63823758814854,232.91471276444562,0.6107960090359822,4.0,0.08547289244967532,1.9555163020310569,0.3748127407900617,0.8766919742238986,0.7286226540099769,0.38100548663450684,1.8452543949966425,6.987238205738214,15.76813166268882,7.631359441057283,5.640570021651036,0.7286226540099769,0.7286226540099769,1.0,10.0,2.5,0.25,190,0,0,1,0,1,0,32,0,1,20,4,640,926,3830,0.75822454308094,0.0,0.007887942329491002,-0.006196826748746994,-0.006196826748746994,0.919859563921135,0.919859563921135,0.9141944592425445,3.8819118794074274,3.8819118794074274,3.8819118794074274,3.8819118794074274,103,9,58,0.4757005273123143,1,33.7098708152771
C34,confirmatory_iid59_v9b,69.76138651683345,209.28415955050036,0.879428874082552,4.0,0.05088852643899883,0.5410212535154634,0.3030702170977091,0.6477792473407372,1.6351763381890645,1.9822252454315026,1.5684733196663132,13.663045660316069,42.50814942206639,4.0825622865105595,3.0175460378556314,1.6351763381890645,1.6351763381890645,1.0,10.0,2.5,0.25,190,0,4,1,0,3,0,34,0,1,20,1,680,982,3830,0.743603133159269,0.0,0.0006630309427435379,-0.027809996592607276,-0.009284632983155705,0.7015213179145707,0.6888770183482762,0.6825398860103056,3.488069325841673,3.488069325841673,10.464207977525017,6.976138651683346,134,6,52,0.46884071101498476,0,56.68731236457825
C35,confirmatory_iid59_v9b,66.59465638320678,199.78396914962036,0.6456298668740139,1.0,0.06189906949673169,1.026606023023123,0.23824742285933212,0.8528362823878164,1.2268592310210482,0.4776071569008381,1.470739869961543,6.482628259240604,28.042437032276208,4.7404693531113455,3.503825174038821,1.2268592310210482,1.2268592310210482,1.0,10.0,2.5,0.25,190,0,0,2,0,0,0,32,0,1,20,2,640,926,3830,0.75822454308094,0.0,0.015874991254421548,-0.04890458116199029,-0.04890458116199029,0.29641806534061144,0.29641806534061144,0.28259774117130426,3.3297328191603395,3.3297328191603395,3.3297328191603395,3.3297328191603395,84,6,51,0.3739785944082563,2,23.600202560424805
C36,confirmatory_iid59_v9b,79.25565729876227,237.7669718962868,0.7102306399720709,1.0,0.08736510158893679,0.6157297744059753,0.7068017035829961,0.9690263341714791,0.641224815312373,1.1090860638392823,0.46276880585812274,14.98933686650847,8.412502175582897,7.962805334114973,5.885551768693676,0.641224815312373,0.641224815312373,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,220,514,3830,0.8657963446475196,0.0,0.0,-0.01804284530004653,-0.01804284530004653,0.8797518434127846,0.8797518434127846,0.8641599393132579,3.962782864938114,3.962782864938114,3.962782864938114,3.962782864938114,114,7,158,0.44424954489685464,2,19.738486528396606
C37,confirmatory_iid59_v9b,51.11684840287326,153.3505452086198,0.84523783853474,4.0,0.07954925868822361,3.66570894746725,0.6040761605942813,0.7366652406201625,1.5979031152657595,0.35832293333378107,0.9919327838722319,16.743949490156105,14.847617649835305,4.676253506465906,3.456361287387843,1.5979031152657595,1.5979031152657595,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,15,0,288,606,3830,0.8417754569190601,0.0,0.0,0.007832136512451553,0.007832136512451553,1.1828176536616684,1.1828176536616684,1.192154772584521,2.555842420143663,2.555842420143663,2.555842420143663,2.555842420143663,142,4,140,0.49305964301159677,0,24.576067447662354
C38,confirmatory_iid59_v9b,59.084411278256596,177.2532338347698,0.8081493970390315,1.0,0.07794771758028562,0.3693163767932846,0.7594645878137036,1.0341100776900025,1.8250439599268837,1.132581999284478,1.3095444624287675,20.540886984484352,8.801761625352416,5.296319254272236,3.9146707531577394,1.8250439599268837,1.8250439599268837,1.0,10.0,2.5,0.25,190,0,0,0,0,2,2,35,1,0,10,0,234,544,3830,0.8579634464751958,0.006322552270202733,0.006322552270202733,0.0012959158871909374,-0.005018442887077245,0.9505261320234858,0.9565358831773979,0.9517595323222076,5.908441127825659,5.908441127825659,2.95422056391283,2.95422056391283,121,6,127,0.4671902237824984,0,23.178327798843384
C39,confirmatory_iid59_v9b,62.20289264784035,186.60867794352106,0.6728078881481907,4.0,0.07053226808510674,2.84016862798604,0.24626090731551623,0.7417741521796628,1.6015487525755194,2.542182399777622,0.35811453058451326,6.128047382615813,25.376200355569424,5.045407764892579,3.7292144349206016,1.6015487525755194,1.6015487525755194,1.0,10.0,2.5,0.25,190,0,12,1,2,22,22,50,1,0,20,0,533,963,3830,0.7485639686684074,0.0,0.003760532495111509,-0.008015066155277924,0.00257353120265372,0.9747585704360618,0.9645193127403335,0.9670079378415827,21.77101242674412,6.220289264784036,15.550723161960088,9.330433897176054,107,6,95,0.4326763936025432,0,23.782074689865112
C40,confirmatory_iid59_v9b,77.1507856003881,231.4523568011643,0.6356092549611156,4.0,0.07260832195081898,3.7235279218663915,0.6634126464035994,1.2014996369689988,0.9069380498250141,1.9005496141920648,1.1759114431116606,15.14994209010887,10.399295901499555,6.442057441576327,4.76152071768685,0.9069380498250141,0.9069380498250141,1.0,10.0,2.5,0.25,190,0,1,1,0,4,1,38,0,1,20,5,760,1094,3830,0.7143603133159269,0.0,0.0,0.017686974895119074,0.017686974895119074,2.1040195930023655,2.1040195930023655,2.141903384389839,7.71507856003881,3.8575392800194055,7.71507856003881,3.8575392800194055,144,5,174,0.4907987659663813,1,17.28296136856079
