scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
C11,confirmatory_iid59_v9b,32.62240487778796,97.86721463336387,0.627968002944177,4.0,0.05044443364293584,1.203758344301159,0.4232656801646394,1.1651195119547264,1.729181825379567,0.7845375116739763,1.957070065485824,13.745506113115926,25.339753740308748,1.892461548850145,1.398775927410977,1.729181825379567,1.729181825379567,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,0,1,20,1,660,954,3830,0.7509138381201044,0.0,0.0,0.006982184388394024,0.006982184388394024,0.613865109621551,0.613865109621551,0.6181813659037604,1.631120243889398,1.631120243889398,1.631120243889398,1.631120243889398,124,5,51,0.4663720170878294,0,29.511062383651733
C12,confirmatory_iid59_v9b,52.04518778988988,156.13556336966963,0.6183945867100265,1.0,0.09457838431472468,2.026485071367836,0.7974443145126775,0.7523354115892124,1.6180780790760236,2.4771934757918648,1.2532232372996333,13.601837088667237,4.674342761992378,5.660702238402854,4.183997306645588,1.6180780790760236,1.6180780790760236,1.0,10.0,2.5,0.25,190,0,187,188,18,188,188,42,1,0,10,0,258,624,3830,0.8370757180156658,0.0,0.0,0.001168320814013135,0.00401096089137076,0.6448194198150026,0.6429842862648548,0.6455736569554021,49.44292840039538,46.84066901090088,49.44292840039538,44.23840962140639,142,5,53,0.48017309529277635,0,15.506749153137207
C13,confirmatory_iid59_v9b,67.13261425093904,201.39784275281713,0.7399723593469334,4.0,0.09552768883845333,2.150163120757669,0.7544025232396312,1.082904545017188,1.5748557285352114,1.1097587229817518,1.2059646199272638,15.244485569258028,6.71448111153305,7.374977007836966,5.451069962314279,1.5748557285352114,1.5748557285352114,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,10,0,261,579,3830,0.8488250652741515,0.0,0.0,0.002488653967366965,0.002488653967366965,1.5116126482603687,1.5116126482603687,1.5153839144511516,3.356630712546952,3.356630712546952,3.356630712546952,3.356630712546952,141,4,141,0.48631227129157667,0,30.597156286239624
C14,confirmatory_iid59_v9b,40.14830642490955,120.44491927472865,0.5955078696443239,4.0,0.07593978420037067,0.6301155672688281,0.6308593901352898,1.3636821490185576,1.6965583592053939,1.4746163687654734,0.9259980677344156,12.905479121285728,10.216739044639642,3.506181784805684,2.591525667030288,1.6965583592053939,1.6965583592053939,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,35,1,0,15,0,277,587,3830,0.8467362924281985,0.012032685720337407,0.012032685720337407,0.0035327744174588156,-0.008457402538592462,1.1217048689153652,1.135201991073996,1.1256816482444862,4.014830642490955,2.0074153212454777,2.0074153212454777,2.0074153212454777,127,6,86,0.46230276863538206,0,39.616111040115356
C15,confirmatory_iid59_v9b,62.086458766090296,186.2593762982709,0.8929688980417916,4.0,0.06527764042432348,1.9102619954310724,0.2196336790507588,1.181419458518019,1.6264257655716876,0.4610381609973375,1.453665629650967,7.837801058076329,37.67668913837743,4.660786160135292,3.444928900969564,1.6264257655716876,1.6264257655716876,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,35,0,1,20,2,700,1010,3830,0.7362924281984334,0.0,0.0,0.0037701342180638873,0.0037701342180638873,1.4395118071799506,1.4395118071799506,1.444959498428693,3.104322938304515,3.104322938304515,3.104322938304515,3.104322938304515,128,4,96,0.4768884958517974,10,33.890925884246826
C16,confirmatory_iid59_v9b,75.3491335548933,226.0474006646799,0.8579622021660986,4.0,0.06985288411656973,0.8898544371105189,0.4249094576557746,0.659053281906176,1.1921240694312607,1.2495969604843336,0.3708870313383371,13.61456047005441,24.93000511312371,6.052857438667981,4.473851150319812,1.1921240694312607,1.1921240694312607,1.0,10.0,2.5,0.25,190,0,0,0,0,1,0,34,0,1,20,1,680,982,3830,0.743603133159269,0.0,0.0,-0.0046054189859705665,-0.0046054189859705665,1.0884294140167898,1.0884294140167898,1.083439720159413,3.767456677744665,3.767456677744665,3.767456677744665,3.767456677744665,139,3,73,0.47542490868843884,0,31.437089204788208
C17,confirmatory_iid59_v9b,64.19285093053333,192.57855279159998,0.561650126722296,4.0,0.05003515316847513,0.9546638508706728,0.3923202504536464,1.3807821907667575,1.6728678971182234,3.9603687972791977,1.8859164942020865,11.488273540026317,24.07507898838298,3.693683997924875,2.7301142593357772,1.6728678971182234,1.6728678971182234,1.0,10.0,2.5,0.25,190,5,0,1,0,0,0,33,1,0,15,0,344,638,3830,0.833420365535248,0.0,0.006006807744658514,0.003882227409858643,0.003882227409858643,1.1504237955170968,1.1504237955170968,1.1549074087150593,3.2096425465266663,3.2096425465266663,3.2096425465266663,3.2096425465266663,119,7,53,0.4527150383047549,1,24.33900022506714
C18,confirmatory_iid59_v9b,51.76028712792875,155.28086138378626,0.5600490221152415,4.0,0.09540876519612204,0.8471785623450286,0.22948589741359804,1.248771055191547,0.7640738165270048,0.56834469523142,0.6719645064229207,3.5141248292302283,15.963226986626777,5.679142843233273,4.19762731891155,0.7640738165270048,0.7640738165270048,1.0,10.0,2.5,0.25,190,0,0,1,0,1,0,32,0,1,20,2,640,926,3830,0.75822454308094,0.0,0.0010668678820821413,-0.024689992046117507,-0.024689992046117507,1.1107967044482945,1.1107967044482945,1.0840319638823033,2.5880143563964375,2.5880143563964375,2.5880143563964375,2.5880143563964375,118,7,70,0.4085595918854946,3,15.924652814865112
C19,confirmatory_iid59_v9b,79.35514894782327,238.0654468434698,0.5567325342883508,1.0,0.05719716548527861,0.3112078508293,0.5128999926314373,0.698239468486473,1.2206252886673326,2.1273595195686084,1.3191867539089759,13.02351460699284,16.733722374487346,5.219723024449217,3.8580561485059435,1.2206252886673326,1.2206252886673326,1.0,10.0,2.5,0.25,190,101,134,134,17,169,169,48,1,0,20,0,586,1000,3830,0.7389033942558747,0.014497049869672233,0.014497049869672233,0.017169689337194403,0.0029215493100902554,0.1998310551182019,0.2027280158897597,0.20332203122982534,71.41963405304094,67.45187660564977,63.48411915825861,59.51636171086744,119,7,33,0.3855441084869141,3,22.99657678604126
C20,confirmatory_iid59_v9b,72.0746245229416,216.2238735688248,0.7334453648785642,4.0,0.05288135443725034,0.27214269471698155,0.5968598729416212,0.7848103620400704,0.9082782971220053,0.2964822009953584,0.6148946019535139,21.595387174188893,19.734383134432786,4.383114330128821,3.2396932005299983,0.9082782971220053,0.9082782971220053,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,1,0,15,0,222,508,3830,0.8673629242819844,0.0,0.0,-0.005979722825889767,-0.005979722825889767,0.41430087394657006,0.41430087394657006,0.4118381956872458,3.6037312261470804,3.6037312261470804,3.6037312261470804,3.6037312261470804,132,8,60,0.4645497140949626,1,27.715363264083862
