scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
C08,confirmatory_iid59_v9b,0,2.7434596178950894,2.7434596178950894,0.0,1.1733500301239739,1.2193322620215234,0.029230020062432447,1.2197480983023978,0.019464510777677257,0.22706232524242337,0.07186477490024877,0.03588235913180797,0.4282775393859181,0.22666666666666668
C08,confirmatory_iid59_v9b,1,5.486919235790179,2.7434596178950894,0.05000000000000001,1.1778300152680088,1.2056121452830242,0.030118944864430355,1.2220885196304025,0.02104034426148962,0.2265992065737108,0.0722323282107216,0.03519596265065816,0.43023848582922775,0.22348148148148145
C08,confirmatory_iid59_v9b,2,5.486919235790179,5.486919235790179,0.0,1.2563915668313645,1.2232715382961747,0.027465529525332023,1.2247017793451545,0.020693366975204276,0.22821981328981036,0.07283683910637052,0.0366469567175921,0.41007149756096706,0.22855555555555554
C08,confirmatory_iid59_v9b,3,8.230378853685266,2.7434596178950894,0.09999999999999998,1.1825271679340732,1.2077538754174373,0.026213700236231503,1.2250351923017095,0.021645943122637745,0.22755834743026,0.07252269304534233,0.035874742180657844,0.4241672858489795,0.21844444444444447
C08,confirmatory_iid59_v9b,4,8.230378853685266,5.486919235790179,0.049999999999999975,1.2610415512997237,1.2240398589299892,0.024179482186827167,1.2346809413590742,0.021352977335237954,0.22890089751840517,0.07374820111547602,0.03788845130820812,0.4032888408464989,0.22714814814814813
C08,confirmatory_iid59_v9b,5,8.230378853685266,8.230378853685266,0.0,1.2963173567131887,1.2243932148370806,0.02272502889406422,1.2429118449400225,0.0217502678114153,0.23018912392382368,0.0749065631946391,0.0391872127313149,0.38496220485631677,0.2341851851851852
C08,confirmatory_iid59_v9b,6,10.973838471580356,2.7434596178950894,0.15,1.1887203910908462,1.2090211436793028,0.0193436983075714,1.2318922124493683,0.020339805266756324,0.2283636858019351,0.0733259368909008,0.0371433581425536,0.4121964322138466,0.21748148148148147
C08,confirmatory_iid59_v9b,7,10.973838471580356,5.486919235790179,0.09999999999999998,1.2671587200652017,1.2320662100989095,0.023015109080297087,1.234023793316157,0.020302135279358112,0.22913693740630972,0.07391217310397234,0.038514256088003455,0.3937688895997352,0.22418518518518513
C08,confirmatory_iid59_v9b,8,10.973838471580356,8.230378853685266,0.05000000000000001,1.302223991000344,1.229097953453873,0.0219229656493401,1.2475857952478764,0.01961252480994426,0.23214041448851083,0.07547668836814922,0.03926461003799848,0.37759217719432414,0.23040740740740742
C08,confirmatory_iid59_v9b,9,10.973838471580356,10.973838471580356,0.0,1.3276540651723108,1.2341847088535292,0.027287990364900244,1.2498410277924705,0.02050201917061564,0.2325536849049932,0.07584610059299958,0.040403076608238365,0.36667607822923937,0.23333333333333334
