scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
C36,confirmatory_iid59_v9b,0,3.962782864938114,3.962782864938114,0.0,1.1738940720976363,0.8600449873677984,0.029367766658461112,0.8797518434127846,0.023970233850060703,0.1944364915605517,0.04854778450602479,0.010100068749840627,0.6296619914707826,0.5197037037037037
C36,confirmatory_iid59_v9b,1,7.925565729876227,3.962782864938114,0.04999999999999999,1.2184703156987788,0.8778749659065207,0.02514589896526761,0.9042381323578733,0.022374321395107,0.19850309963820287,0.05080928147168783,0.01129963590959327,0.6109287051806488,0.4805925925925926
C36,confirmatory_iid59_v9b,2,7.925565729876227,7.925565729876227,0.0,1.3405459753803153,0.9122266298337957,0.032402498772151775,0.9079580552640328,0.01812667230743523,0.2008208473362913,0.05172947383579705,0.011469584252073959,0.5812660142231886,0.5230370370370371
C36,confirmatory_iid59_v9b,3,11.888348594814339,3.962782864938114,0.09999999999999998,1.2702625251864659,0.9028348476113448,0.028259340681021632,0.9070548893202454,0.02266408584384605,0.20040560703381327,0.05143225215232818,0.011329510545605178,0.5914887572616844,0.4443703703703703
C36,confirmatory_iid59_v9b,4,11.888348594814339,7.925565729876227,0.04999999999999998,1.3904936654261457,0.8955020217945615,0.02532265307526453,0.9309270480184179,0.01921094565371255,0.20604874768915593,0.05374825316463891,0.012214296265784233,0.5657271626889459,0.47548148148148145
C36,confirmatory_iid59_v9b,5,11.888348594814339,11.888348594814339,0.0,1.4478531140149222,0.9322474287959915,0.0290460021566807,0.9490628118285607,0.020189484384192064,0.20944362243442935,0.055511708038791206,0.01277971861806759,0.5501928747818319,0.4986666666666667
C36,confirmatory_iid59_v9b,6,15.851131459752452,3.962782864938114,0.14999999999999997,1.3265209341349682,0.9163617059157543,0.028538037062775842,0.9269944198415364,0.01885892323916515,0.20488338348394705,0.053214132931736956,0.01212776379782788,0.5757904737996424,0.4072222222222222
C36,confirmatory_iid59_v9b,7,15.851131459752452,7.925565729876227,0.09999999999999998,1.444126995068971,0.9314214909464731,0.027769647755905597,0.9578705183244443,0.01941206212443266,0.2100084444007022,0.05635783094439647,0.012863489863587976,0.5486500814705099,0.43003703703703705
C36,confirmatory_iid59_v9b,8,15.851131459752452,11.888348594814339,0.04999999999999999,1.4994074804495467,0.9512530931428211,0.026529263639908447,0.9661559330662485,0.023866994619526394,0.21274936056874655,0.05720082261114855,0.013657854309552124,0.5310812764246389,0.4532222222222223
C36,confirmatory_iid59_v9b,9,15.851131459752452,15.851131459752452,0.0,1.538025863220799,0.9671026192414152,0.029059690723366702,0.9816345201932181,0.01997261762231066,0.2164335964317798,0.058716413005600834,0.013780331705197867,0.5178532816304232,0.46814814814814815
