scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
I11,frozen_iid59,65.38388615411603,196.15165846234808,0.6311043004187147,4.0,0.06905124166331934,1.2895767896417063,0.5143256817142533,1.1542553921209482,0.9074174257743775,0.7898926810551036,1.1287390476751145,12.262845932211373,15.66668514347064,5.1920643022720485,3.8376127451576014,0.9074174257743775,0.9074174257743775,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,0,1,20,1,640,926,3830,0.75822454308094,0.0,0.0,0.009292289747596848,0.009292289747596848,1.1023071614572222,1.1023071614572222,1.1126461922622837,3.2691943077058014,3.2691943077058014,3.2691943077058014,3.2691943077058014,122,4,52,0.4700371385812328,0,23.532520055770874
I12,frozen_iid59,42.83551752082353,128.50655256247057,0.7142871859474316,4.0,0.06267899515072607,0.8436253406064467,0.22450688160285173,0.6884040082385544,0.6722814585290648,0.2707673173666497,1.5664534470593756,6.674272060859188,31.191130162756004,3.0876202742115204,2.282154115721559,0.6722814585290648,0.6722814585290648,1.0,10.0,2.5,0.25,190,0,1,0,0,1,0,32,0,1,20,6,640,926,3830,0.75822454308094,0.0,0.0,0.009894880608322087,0.024426963076314943,0.4817542864528236,0.4746834281339182,0.4865688269027577,2.1417758760411765,2.1417758760411765,4.283551752082353,2.1417758760411765,109,5,43,0.4559602200010653,0,26.702948093414307
I13,frozen_iid59,40.84442354939373,122.5332706481812,0.5634129089527085,4.0,0.06584278995033956,0.9793767168987583,0.7076191701569854,1.1478485399220648,1.2932452851471137,0.8059815153632149,0.42346404345113153,15.795798052598986,8.83018478273714,3.092707420466249,2.285914180344619,1.2932452851471137,1.2932452851471137,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,238,532,3830,0.8610966057441254,0.0,0.0,0.012396716854727806,0.012396716854727806,0.9867434357848864,0.9867434357848864,0.9991293595565546,2.0422211774696866,2.0422211774696866,2.0422211774696866,2.0422211774696866,139,6,84,0.4741318296289969,0,20.676018476486206
I14,frozen_iid59,48.815250814582235,146.4457524437467,0.7245075501724347,4.0,0.053041048439821686,0.5270562594630747,0.2547059781006576,1.2796745266581335,1.8620204095724089,2.0007794513111263,1.6998689575975057,9.075976615947654,35.930294955064554,2.9775938955170465,2.200830270599556,1.8620204095724089,1.8620204095724089,1.0,10.0,2.5,0.25,190,0,1,0,0,0,0,32,1,0,20,0,315,601,3830,0.8430809399477807,0.0,0.0,-0.010022820617468491,0.003860102998326637,0.8221269523724165,0.8108266872206894,0.8139686902022832,2.440762540729112,2.440762540729112,4.881525081458224,2.440762540729112,104,4,54,0.44350249914305506,0,27.82718324661255
I15,frozen_iid59,51.753955723164665,155.261867169494,0.6454556978311233,1.0,0.07658852212811257,0.5130207658442362,0.39706948996332225,1.2053223765116052,1.6104189956171318,1.9342139145242507,0.4260962033227217,8.7295665860951,17.9338007200929,4.558322830589098,3.369195135652812,1.6104189956171318,1.6104189956171318,1.0,10.0,2.5,0.25,190,0,1,0,1,5,2,35,0,1,20,2,700,1010,3830,0.7362924281984334,0.007472565446424811,0.007665599727441683,0.0029796116264746548,-0.004470688477066396,0.738350754369648,0.7438681287040924,0.7405573275930152,5.175395572316466,5.175395572316466,5.175395572316466,2.5876977861582335,101,11,73,0.3707888972226617,9,22.355857372283936
I16,frozen_iid59,66.54962244195632,199.64886732586893,0.6502010935480755,4.0,0.07402550573728288,0.8177847992227989,0.6587857003667754,1.1603641848654647,1.3633928639786559,1.3745262899760926,1.5355816142457943,15.09502687566043,10.577812505508994,5.6653248765747035,4.18741403920739,1.3633928639786559,1.3633928639786559,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,34,1,0,10,0,234,536,3830,0.8600522193211488,0.0,0.0,0.009019780580251243,0.009019780580251243,1.1603218839539622,1.1603218839539622,1.1708829916235548,3.327481122097816,3.327481122097816,3.327481122097816,3.327481122097816,134,7,124,0.48728283230447605,0,21.493085861206055
I17,frozen_iid59,78.73262979566402,236.19788938699207,0.7835781655236596,1.0,0.08779885488231909,3.136178961056982,0.576628094592011,1.0152257517570074,0.8962011243081753,0.7820254608406857,0.7271974841092633,13.424950309691924,13.335762070024648,7.949529948622786,5.875739527242929,0.8962011243081753,0.8962011243081753,1.0,10.0,2.5,0.25,190,0,3,10,0,3,1,39,0,1,20,3,780,1122,3830,0.7070496083550915,0.0,0.0008360171727201408,0.0014522032995129613,0.0033582231281446932,1.8376909066415805,1.8341831373404724,1.840363488571988,7.873262979566402,3.9366314897832013,11.809894469349603,3.9366314897832013,131,9,160,0.4520922698431864,10,24.68750810623169
I18,frozen_iid59,54.01883961770358,162.05651885311073,0.7813840714618496,4.0,0.06032296055009547,0.4926100352155681,0.7033939243605885,0.948638212184749,0.5544849327484872,1.2164125704772901,0.8939000726317383,23.768618123095134,13.560143262393094,3.747362780903767,2.769789881537567,0.5544849327484872,0.5544849327484872,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,10,0,212,506,3830,0.8678851174934725,0.0,0.0,0.013434667728638218,0.013434667728638218,1.6161273072274134,1.6161273072274134,1.638135108099345,2.700941980885179,2.700941980885179,2.700941980885179,2.700941980885179,168,2,174,0.5229915254691323,0,30.810639142990112
I19,frozen_iid59,46.15877403561727,138.4763221068518,0.625978165471606,1.0,0.0897800539079775,3.3887899741076684,0.7417305612558942,0.7354725651815849,1.557604139680967,1.7871587609002497,0.6084630374948705,13.491148136555843,6.355572407893854,4.765757804430451,3.52251663805729,1.557604139680967,1.557604139680967,1.0,10.0,2.5,0.25,190,0,165,163,18,167,167,50,1,0,10,0,316,746,3830,0.8052219321148825,0.0003586076413751613,0.005409917451564713,-0.0026488795776848937,-0.0030084371275176957,0.5978460699471893,0.5980604621162384,0.5962666314443015,41.542896632055545,34.619080526712956,41.542896632055545,30.003203123151227,120,8,60,0.46391678238056505,1,15.887362241744995
I20,frozen_iid59,54.93936938120821,164.8181081436246,0.8861518748399716,4.0,0.07180942578874369,0.5077946030277181,0.33960303329212227,0.6127779183125864,0.930339308690435,1.9954251493531852,0.674259387746764,10.932555272006544,28.762994981701873,4.536939253729285,3.353389883191211,0.930339308690435,0.930339308690435,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,1,0,15,0,268,554,3830,0.8553524804177546,0.0,0.0,-0.012293951343214376,-0.012293951343214376,0.9470973378965516,0.9470973378965516,0.935595176321904,2.746968469060411,2.746968469060411,2.746968469060411,2.746968469060411,129,6,44,0.46759414568003743,0,28.157049655914307
