scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
I01,frozen_iid59,50.052741587081144,150.15822476124345,0.6646914346392627,4.0,0.08830108908106585,0.4026930084970415,0.5697656702281281,0.8855511462573429,1.4759405293887284,1.9483269192719548,1.0341406839953002,11.188547631451279,11.43039957796802,5.082668332677284,3.7567548545875575,1.4759405293887284,1.4759405293887284,1.0,10.0,2.5,0.25,190,0,0,0,0,5,5,36,1,0,20,0,310,628,3830,0.8360313315926893,0.020448461337616644,0.020448461337616644,-0.0010134678362676507,-0.021482653031751134,0.9746788479859371,0.9946095307255702,0.9736920424185161,7.507911238062172,7.507911238062172,2.5026370793540575,2.5026370793540575,136,7,54,0.4769762784206077,0,18.646692752838135
I02,frozen_iid59,41.31987342135538,123.95962026406615,0.7018392810470878,4.0,0.06412885860135281,0.5275838317943247,0.34128393592628503,0.9166849181832357,1.8169204553242766,3.621272410869058,1.7950092152800747,9.743689195438463,25.443962391091716,3.04726576807348,2.252326872054311,1.8169204553242766,1.8169204553242766,1.0,10.0,2.5,0.25,190,0,44,24,6,44,44,42,1,0,15,0,457,823,3830,0.7851174934725849,0.0,0.0015569610599347533,0.0009462174927446979,0.0009462174927446979,1.0298855754983736,1.0298855754983736,1.0308609942036773,18.59394303960992,18.59394303960992,18.59394303960992,18.59394303960992,116,6,61,0.47426587100123335,0,23.683730363845825
I03,frozen_iid59,31.80196758168856,95.40590274506569,0.5894088190138052,4.0,0.055808682956370946,1.7499164957341107,0.44967521418063056,1.0413208190751797,1.8157999432641434,3.1752180054056973,1.962662526989656,12.389027604735237,20.513334331066687,2.04104981507853,1.508602037231957,1.8157999432641434,1.8157999432641434,1.0,10.0,2.5,0.25,190,0,34,43,10,53,53,51,1,0,20,0,580,1018,3830,0.7342036553524804,0.0,0.0039434829586693,0.0051942660089205955,0.010536980445265982,0.9381917371676868,0.9331530744751065,0.9430903995735309,15.900983790844279,14.310885411759852,12.720787032675425,11.130688653590997,128,5,81,0.4590821144665354,0,23.816946506500244
I04,frozen_iid59,36.83674012951096,110.51022038853287,0.7828856815720813,1.0,0.07564058596268845,0.3420560737531918,0.20015288087236927,0.6088475453969169,0.8611943301165281,1.1839977079718103,1.1324001694663222,5.4041665560570955,29.218154390752616,3.2043054996042124,2.368399717098766,0.8611943301165281,0.8611943301165281,1.0,10.0,2.5,0.25,190,0,9,9,4,19,8,47,0,1,20,20,940,1346,3830,0.6485639686684073,0.016798662809101264,0.016798662809101264,-0.003017885142280387,-0.019867244386283418,0.3258255250146354,0.33129895814395466,0.32484517957365866,7.367348025902191,5.525511019426643,7.367348025902191,7.367348025902191,98,7,41,0.35896862749114006,9,24.752136707305908
I05,frozen_iid59,76.40944398841833,229.228331965255,0.8670458584328574,4.0,0.0966730333967031,0.3532876759413419,0.6627378579123794,0.809501203600717,0.777481597112208,0.6671495520235377,1.4485484058391571,15.506076281891366,10.675952802070945,8.494742640093262,6.278722820938499,0.777481597112208,0.777481597112208,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,35,1,0,10,0,240,550,3830,0.8563968668407311,0.005054913867288208,0.005054913867288208,0.006015745979570203,0.0009912411900562077,1.4772127584790564,1.4846799417368273,1.486153077882353,7.6409443988418335,3.8204721994209168,3.8204721994209168,3.8204721994209168,167,4,157,0.5046696821119983,0,23.13313865661621
I06,frozen_iid59,52.10671781161598,156.32015343484795,0.8744147970745989,1.0,0.07012841392492404,2.6293922331107824,0.4436941700784131,1.0128843612273775,1.6112281791827667,1.4271112929097587,0.3400623969344219,14.432136183065131,24.481578804498696,4.20228569620655,3.106037253717885,1.6112281791827667,1.6112281791827667,1.0,10.0,2.5,0.25,190,0,1,0,1,6,6,41,1,0,15,0,380,738,3830,0.8073107049608355,0.0,0.0005818193211258685,0.006941376077185454,0.010985524136547489,1.5297428545355525,1.5235131049040003,1.5404355973393689,10.421343562323194,2.605335890580799,5.210671781161597,2.605335890580799,125,5,75,0.45889580868492064,6,30.705963134765625
I07,frozen_iid59,31.21404306082305,93.64212918246915,0.8714200736279496,4.0,0.06368528431739856,0.9422792166537499,0.2851875003481199,1.2919754128102308,1.6100336466464324,2.2390320676184152,0.6955143624025502,10.179873210073488,34.5209656084126,2.286056488077643,1.689693925970432,1.6100336466464324,1.6100336466464324,1.0,10.0,2.5,0.25,190,0,0,0,0,2,0,35,0,1,20,2,700,1010,3830,0.7362924281984334,0.0,0.0,0.002068099793222837,0.002068099793222837,1.5450541836016025,1.5450541836016025,1.5482561317876085,1.5607021530411527,1.5607021530411527,1.5607021530411527,1.5607021530411527,127,7,100,0.4504744182398937,0,35.13057494163513
I08,frozen_iid59,64.73719024087221,194.2115707226166,0.7553026791303312,4.0,0.051378690685201026,0.5637479638638203,0.23112002905638773,1.0916963836280391,0.7293757351909276,1.534225646645076,1.7616348838103246,8.863372266777096,39.89319954647374,3.8250288841970055,2.8271952622325696,0.7293757351909276,0.7293757351909276,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,0,1,20,1,640,926,3830,0.75822454308094,0.0,0.0,0.01399668135487026,0.01399668135487026,0.7524605402734661,0.7524605402734661,0.7631419956146035,3.2368595120436106,3.2368595120436106,3.2368595120436106,3.2368595120436106,115,8,43,0.4232803186664594,1,32.40382981300354
I09,frozen_iid59,34.30165231512002,102.90495694536007,0.6840857939796771,4.0,0.05184203055438547,1.1234185448218639,0.6505331960867575,0.8652754239431992,1.84899309317269,0.8175246256935975,0.9750620615141213,22.39347259170132,16.275593156955562,2.045007403494313,1.5115272112784055,1.84899309317269,1.84899309317269,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,35,1,0,15,0,291,601,3830,0.8430809399477807,0.0035361955661259914,0.0035361955661259914,-0.0004279617782664254,-0.003965670700935194,0.6463298800121383,0.648615428868092,0.64605339385285,3.430165231512002,1.7150826157560013,1.7150826157560013,1.7150826157560013,137,5,83,0.4754914373859764,0,28.321709394454956
I10,frozen_iid59,61.7185631928119,185.1556895784357,0.8313280736944844,4.0,0.08829801546199695,3.6890208435425453,0.5780754763568443,0.9638476759518803,0.8568904334072054,0.6243064873503817,0.9395840728364651,14.198074939597731,14.020341812939241,6.267070644154812,4.632182650027469,0.8568904334072054,0.8568904334072054,1.0,10.0,2.5,0.25,190,0,15,1,0,0,0,36,1,0,15,0,313,631,3830,0.8352480417754569,0.0,0.01111212956524958,-0.025592801293466555,-0.017864392247613887,2.536236567748339,2.517124622336975,2.472946928400497,3.085928159640595,3.085928159640595,18.51556895784357,3.085928159640595,161,3,98,0.49466912092071785,1,16.389847993850708
