scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
I54,frozen_iid59,0,3.5468481438661876,3.5468481438661876,0.0,0.37016713469870455,0.562044736847097,0.02098633676752252,0.5635384650576,0.01401944975057243,0.1576208413373729,0.031929558029477466,0.011571036656599868,0.7858780524989967,0.34155555555555556
I54,frozen_iid59,1,7.093696287732375,3.5468481438661876,0.05,0.3804208771089558,0.5770813611436583,0.017004783425314456,0.5717426827665094,0.013759864558964668,0.15866551236984597,0.032637684461519365,0.011762727197757858,0.7804166419528463,0.33292592592592585
I54,frozen_iid59,2,7.093696287732375,7.093696287732375,0.0,0.4566769218610962,0.5915688621544563,0.016504998290208683,0.5938440711787166,0.015132581380262201,0.1622774878151581,0.03432332408370897,0.013044850805714022,0.7589998513820999,0.3575925925925925
I54,frozen_iid59,3,10.640544431598563,3.5468481438661876,0.10000000000000002,0.39341398592133103,0.5664518753482403,0.018608368755784956,0.5776485724955626,0.012486517221552775,0.15980151300894055,0.03309355276652909,0.012170100895678463,0.7694210798146301,0.32844444444444443
I54,frozen_iid59,4,10.640544431598563,7.093696287732375,0.05000000000000001,0.47284244472612247,0.6056383026514895,0.01985368112831007,0.6066730408429453,0.012197531643650502,0.16415918426635606,0.035401601475189774,0.013395880930347987,0.7492867720246047,0.35074074074074074
I54,frozen_iid59,5,10.640544431598563,10.640544431598563,0.0,0.5130876234983116,0.6095217658560064,0.015201415200915606,0.6188448719309114,0.013551993056827916,0.16549030997588127,0.03642803777920924,0.013901156875539661,0.7399309608779406,0.37229629629629635
I54,frozen_iid59,6,14.18739257546475,3.5468481438661876,0.15000000000000002,0.40896687186823805,0.591702580858955,0.018093207721215653,0.5994419798079573,0.01207108738100216,0.1629099445555431,0.03474034417103769,0.013425706973210843,0.7568628012011672,0.32022222222222224
I54,frozen_iid59,7,14.18739257546475,7.093696287732375,0.1,0.4920137876013555,0.6074014630004435,0.019222301167193066,0.6130441958797596,0.011001130987378304,0.16424110630952843,0.03593967180108018,0.013987188759190443,0.7415261291901971,0.3463703703703703
I54,frozen_iid59,8,14.18739257546475,10.640544431598563,0.049999999999999996,0.5336666372101206,0.6350390315036226,0.015772253037658515,0.6296160027835592,0.013391064047941248,0.16755675068371623,0.03721056431429872,0.014640699149830915,0.7267259743024418,0.3629999999999999
I54,frozen_iid59,9,14.18739257546475,14.18739257546475,0.0,0.5583224098651903,0.6426806023976748,0.01742660201596893,0.6368946783559543,0.01614551028372253,0.16845843411394784,0.03766793684570604,0.015587199069871232,0.7190573692987802,0.37777777777777793
