scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
I27,frozen_iid59,0,1.516936398557241,1.516936398557241,0.0,1.2409401240860771,0.8956005417193204,0.018567033973136852,0.8730343141089034,0.012280056233273518,0.19409330159758223,0.054313621558056434,0.034792365446473655,0.19692690597378407,0.32751851851851843
I27,frozen_iid59,1,3.0338727971144817,1.516936398557241,0.04999999999999999,1.2428727177451466,0.8875439791805307,0.023561925995530402,0.876202234091211,0.010901043636958329,0.19448917730390475,0.054688571010310646,0.0350117257706963,0.1907725178494674,0.3181111111111111
I27,frozen_iid59,2,3.0338727971144817,3.0338727971144817,0.0,1.3066244627657126,0.8978957055309513,0.023875443829134896,0.877056061675876,0.01240202198091255,0.19508114374019767,0.05477412138888371,0.035286282600388706,0.185609608671018,0.32248148148148154
I27,frozen_iid59,3,4.5508091956717225,1.516936398557241,0.09999999999999999,1.2452909812803756,0.8891603907585586,0.02618948871715933,0.8792184648376326,0.013712754638475355,0.19509040686997078,0.05487572921335671,0.03548535380611387,0.18818850775865817,0.3138518518518518
I27,frozen_iid59,4,4.5508091956717225,3.0338727971144817,0.049999999999999996,1.3085870170605927,0.8913330565898748,0.01966472052245047,0.8811540973677293,0.01181537001159103,0.19538885433766665,0.05510736570293405,0.035565317932543944,0.18464277375615495,0.3169259259259259
I27,frozen_iid59,5,4.5508091956717225,4.5508091956717225,0.0,1.3323845583716363,0.9064489742963332,0.02091743730997007,0.8815045209568172,0.013007773047561825,0.19544907443912257,0.05530809345812783,0.035517011939458006,0.1782041992906599,0.3204074074074074
I27,frozen_iid59,6,6.067745594228963,1.516936398557241,0.15,1.2481922106334464,0.9017792504360639,0.023116117507859413,0.8784236804462551,0.010971641970044249,0.1949033914527437,0.05485442308867306,0.03501200973928756,0.191369469089579,0.3096666666666667
I27,frozen_iid59,7,6.067745594228963,3.0338727971144817,0.09999999999999999,1.3109545319526337,0.9023860810815743,0.02177825744164834,0.880491445339678,0.013589965131545778,0.19475186751141832,0.055233010707845545,0.03559957791726008,0.17912601119751534,0.3112962962962963
I27,frozen_iid59,8,6.067745594228963,4.5508091956717225,0.049999999999999996,1.3345282904044016,0.9102887581024385,0.021584980246575458,0.8850554092627284,0.012511225841055263,0.1959421719872782,0.0556282998831142,0.0357683832496085,0.17508757361525448,0.3151851851851851
I27,frozen_iid59,9,6.067745594228963,6.067745594228963,0.0,1.3475370385675172,0.9087761248206533,0.024961827634537213,0.8902784705452716,0.011939851990070433,0.19581708994500485,0.05619640006993073,0.03597574344497984,0.1716540940161396,0.317962962962963
I27,frozen_iid59,10,7.584681992786204,1.516936398557241,0.19999999999999998,1.2515618600165628,0.8960272281594518,0.026359267079082063,0.8814653419329314,0.01132204273710682,0.1951516621579336,0.05513687909651297,0.03541652588272844,0.18716479832956628,0.3032222222222222
I27,frozen_iid59,11,7.584681992786204,3.0338727971144817,0.15,1.3137218180512948,0.8999096350512736,0.021857294313018312,0.886162551670901,0.013093252939720725,0.19520633344635793,0.055774002416210236,0.03565198654774653,0.17781798223046333,0.3051481481481481
I27,frozen_iid59,12,7.584681992786204,4.5508091956717225,0.09999999999999999,1.3370417917206119,0.9036224803721048,0.020751740410867178,0.8845677225147525,0.013216003283297867,0.1963080299089615,0.05556375534584694,0.03611573831106359,0.1707456567066418,0.3093333333333334
I27,frozen_iid59,13,7.584681992786204,6.067745594228963,0.049999999999999996,1.3499141703221849,0.9140869031843805,0.021066982837887573,0.884316162112491,0.01338392345642687,0.19571562188486566,0.05562637944152505,0.03628889643165488,0.16784850168405044,0.31329629629629624
I27,frozen_iid59,14,7.584681992786204,7.584681992786204,0.0,1.3588241835865278,0.9065386766585746,0.020604142254185533,0.88759769920039,0.012928238693084747,0.19617258642110552,0.05597440502198173,0.036371096469288135,0.1643749932188095,0.31514814814814807
I27,frozen_iid59,15,9.101618391343445,1.516936398557241,0.24999999999999997,1.255374310349773,0.8918274649751977,0.022240673082867226,0.880193348565906,0.012053882600024095,0.19470773726157015,0.05513683253102364,0.03563975441405032,0.18157580164689632,0.3028888888888889
I27,frozen_iid59,16,9.101618391343445,3.0338727971144817,0.19999999999999998,1.3168742235878619,0.9039917328612367,0.025124514300160886,0.8886059580937256,0.011691797699768705,0.19608253030804138,0.05596098239385863,0.03640214950294534,0.16903321747751263,0.30077777777777776
I27,frozen_iid59,17,9.101618391343445,4.5508091956717225,0.15,1.3399153090377212,0.9011399592487697,0.018989813730043072,0.8805779300916489,0.01457553702478401,0.19564346604668925,0.05524534004101705,0.03613751226581645,0.16995708243870952,0.30437037037037035
I27,frozen_iid59,18,9.101618391343445,6.067745594228963,0.09999999999999999,1.3526357794992339,0.9108873826249303,0.02341336768050971,0.8859559519489981,0.01172299334506239,0.1958919195814561,0.055888678416077066,0.0357536289869445,0.16856915571736505,0.3080370370370371
I27,frozen_iid59,19,9.101618391343445,7.584681992786204,0.049999999999999996,1.361450790974412,0.9119277559719677,0.019579056982286153,0.8942616385553367,0.013655001512758969,0.19690441505296272,0.05658638045578162,0.036486304551257336,0.16245644438647489,0.30933333333333335
I27,frozen_iid59,20,9.101618391343445,9.101618391343445,0.0,1.3685953951888177,0.9137265519395068,0.022964291433910947,0.8980423101285682,0.013744602648675995,0.19703610346214298,0.0571032862617963,0.037013825474979015,0.15100607898032825,0.3105185185185186
I27,frozen_iid59,21,10.618554789900687,1.516936398557241,0.3,1.259594260009616,0.8951418378783575,0.021445905961198147,0.8777726842588555,0.014592781074939814,0.19484456751891222,0.05495811766402509,0.03540179611525957,0.18086813866844212,0.29603703703703704
I27,frozen_iid59,22,10.618554789900687,3.0338727971144817,0.25,1.3203883499362332,0.9013492960798006,0.022482109985914857,0.8891437575064,0.014203061662363738,0.19615234207360738,0.05598223321880631,0.03610175099951154,0.17309274989199866,0.2972592592592592
I27,frozen_iid59,23,10.618554789900687,4.5508091956717225,0.2,1.3431307468935916,0.9017972204416722,0.02045648264435273,0.876749507650447,0.014020854767457956,0.19517704152494447,0.054851914397992134,0.03554980051689656,0.1781914487252926,0.3044444444444444
