scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
L01,locked_iid59_v9,67.2540698303825,201.76220949114753,0.7533367771320826,4.0,0.0632721030674783,1.4668098209951623,0.5200051157897675,0.8421259357851774,1.276876367500276,0.60296323679453,1.525618418470626,16.15131660253567,20.17046161579973,4.893602403717646,3.617010472313043,1.276876367500276,1.276876367500276,1.0,10.0,2.5,0.25,190,0,0,1,0,1,0,35,0,1,20,1,700,1010,3830,0.7362924281984334,0.0,0.00275917151272247,-0.007437496137407755,-0.007437496137407755,0.8267943089262338,0.8267943089262338,0.8206904270450786,3.3627034915191256,3.3627034915191256,3.3627034915191256,3.3627034915191256,141,5,94,0.4895802333198936,3,28.53571653366089
L02,locked_iid59_v9,46.08450224235109,138.25350672705326,0.7084419049770996,1.0,0.05550259357241982,1.0706407466359438,0.5331478066982376,0.8054755319961069,1.790793062767027,3.1484491692640737,1.6362240961504022,17.752601557047246,21.031618580271395,2.9414808076361547,2.1741379882528102,1.790793062767027,1.790793062767027,1.0,10.0,2.5,0.25,190,0,151,148,14,149,149,58,1,0,15,0,545,1039,3830,0.7287206266318538,0.0,0.004977546476743688,0.0074705937759547494,0.009166328169692142,0.7301354664241785,0.7288880315222613,0.7356310672969258,39.17182690599843,32.259151569645766,39.17182690599843,36.86760179388087,114,6,54,0.44435205846736925,0,28.37016272544861
L03,locked_iid59_v9,59.82009406278686,179.46028218836057,0.8386620641550941,4.0,0.07354553586710227,0.6743699136689606,0.35057859823779997,0.9550745746330438,1.2089469855539168,2.0701295946845613,1.1318851386102082,10.428923856087529,26.137232902694638,5.059426004488341,3.739575742447904,1.2089469855539168,1.2089469855539168,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,275,569,3830,0.8514360313315927,0.0,0.0,-0.0024727960537130706,-0.0024727960537130706,1.1078902908229695,1.1078902908229695,1.1051574618126676,2.991004703139343,2.991004703139343,2.991004703139343,2.991004703139343,127,5,71,0.4712780801538911,0,26.331989765167236
L04,locked_iid59_v9,30.911253082739478,92.73375924821843,0.7304638727312167,1.0,0.05547193557565986,1.1970914612292156,0.5006755553819795,1.3920196962976612,1.250409201579744,3.65596958546765,0.33869770684595946,17.19908029971768,23.206549854548598,1.9719130955039375,1.4575009836333452,1.250409201579744,1.250409201579744,1.0,10.0,2.5,0.25,190,0,0,1,0,6,0,37,0,1,20,1,740,1066,3830,0.7216710182767624,0.0,0.007923225385418106,-0.00300377438309385,-0.00300377438309385,1.7838670227206288,1.7838670227206288,1.7785247356798948,1.545562654136974,1.545562654136974,1.545562654136974,1.545562654136974,93,5,133,0.5810080681347851,1,34.31456780433655
L05,locked_iid59_v9,35.369519106690916,106.10855732007275,0.7768405618830093,1.0,0.05250248456540779,3.934514421678813,0.43672308243492197,1.2516328278895026,1.917435359618716,3.9757721713216028,1.597416001066997,16.857050922163733,29.41550586834445,2.135535775632676,1.5784394863371953,1.917435359618716,1.917435359618716,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,20,0,329,647,3830,0.8310704960835509,0.0,0.0,0.005271580634409564,0.005271580634409564,1.6105064579432453,1.6105064579432453,1.6190413650495485,1.768475955334546,1.768475955334546,1.768475955334546,1.768475955334546,117,7,98,0.44858041170118296,0,32.53769040107727
L06,locked_iid59_v9,59.31757934933496,177.9527380480049,0.6339656872181789,1.0,0.09953314201679504,0.3820678272007998,0.6889133185729812,0.6662367466088849,1.1109769365637616,0.4615805284085965,0.9299111013498049,11.446851115026774,6.9932939904115585,6.789674806890345,5.018455292049386,1.1109769365637616,1.1109769365637616,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,15,0,237,531,3830,0.8613577023498694,0.0,0.0,-0.002775891326842834,-0.002775891326842834,0.3563799311829034,0.3563799311829034,0.3553933977325205,2.9658789674667485,2.9658789674667485,2.9658789674667485,2.9658789674667485,115,7,44,0.442161073387572,0,15.637473344802856
L07,locked_iid59_v9,77.75172808975185,233.25518426925555,0.8270535196292024,4.0,0.09466878679044984,0.5083045761718497,0.784782945977172,1.1037047765616796,1.144111243458914,0.25083968851612576,1.923626678155483,17.885445979022183,6.635991391301491,8.46476103448541,6.256562503750085,1.144111243458914,1.144111243458914,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,35,1,0,6,0,198,508,3830,0.8673629242819844,0.0,0.0,0.0016257486823444494,0.0016257486823444494,1.973599508554663,1.973599508554663,1.9768133101889436,3.8875864044875925,3.8875864044875925,3.8875864044875925,3.8875864044875925,162,4,178,0.5093464633069605,0,21.383326292037964
L08,locked_iid59_v9,78.34705391753093,235.04116175259279,0.72637222308695,1.0,0.06111879140562221,0.887517775123424,0.44416844570056874,0.7663501711527297,1.2743187647629002,3.7105692804605988,0.3646457394714102,13.770686370874646,23.314708896620655,5.506748832475201,4.070205658786018,1.2743187647629002,1.2743187647629002,1.0,10.0,2.5,0.25,190,2,51,41,6,39,33,58,0,1,20,4,1160,1654,3830,0.5681462140992167,0.0,0.00581334666093621,0.00208832650739672,0.0029452807851493385,0.6820307612804299,0.6814450689852466,0.6834580448321464,31.338821567012374,23.504116175259277,39.173526958765464,27.42146887113583,110,9,62,0.35431317240496174,0,30.498360872268677
L09,locked_iid59_v9,40.016181480721556,120.04854444216467,0.8571083462931635,4.0,0.0832243594201903,0.5383879047871885,0.7127823326476874,1.257470922051633,0.8652191394735662,0.3410355126630782,1.3970751071271619,19.149860031331286,10.439957792006943,3.829869230701403,2.8307729096488634,0.8652191394735662,0.8652191394735662,1.0,10.0,2.5,0.25,190,0,0,0,0,1,1,36,1,0,6,0,195,513,3830,0.8660574412532637,0.002568518798500555,0.002568518798500555,0.0036664217236203754,0.0011073201982401703,2.6722174964130474,2.6790811372862664,2.682051026560688,4.001618148072156,2.000809074036078,2.000809074036078,2.000809074036078,179,4,180,0.5402902028709126,0,19.35557985305786
L10,locked_iid59_v9,35.52364301537353,106.5709290461206,0.8580533153831482,4.0,0.08971320913013683,0.7420779832115415,0.656366362528857,1.044537821318623,1.8741013520535577,0.5445096079145374,1.5282463487252445,16.37674595965005,11.599943659745305,3.6649810171379094,2.7088990126671506,1.8741013520535577,1.8741013520535577,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,36,1,0,10,0,257,575,3830,0.8498694516971279,0.0,0.0,0.00124345083675415,0.00124345083675415,1.0973363175674813,1.0973363175674813,1.0987025001105877,1.7761821507686766,1.7761821507686766,1.7761821507686766,1.7761821507686766,152,4,125,0.4903949780369557,0,14.140667200088501
