scenario_id,design,policy_idx,alpha_on,alpha_off,gap_fraction,diffusion_objective,train_objective,train_objective_ci95_hw,holdout_objective,holdout_objective_ci95_hw,holdout_W,holdout_B_H,holdout_B_L,holdout_cloud_fraction,holdout_activation_rate
L59,locked_iid59_v9,0,3.367163050907493,3.367163050907493,0.0,0.47619707325690913,0.4606100689971476,0.02192081235334077,0.4768341574922868,0.01947118205466113,0.1331399322388243,0.021053483877145885,0.008759405669686905,0.6405213211115062,0.39688888888888896
L59,locked_iid59_v9,1,6.734326101814986,3.367163050907493,0.05,0.5067150098539132,0.5142515847748566,0.032050799673617035,0.5119992196030878,0.016981513261827938,0.1401187976947611,0.02416804689300285,0.009890705658581047,0.607202018563441,0.3722592592592593
L59,locked_iid59_v9,2,6.734326101814986,6.734326101814986,0.0,0.542891726972673,0.5089245910771653,0.027004070581193217,0.4988155721359078,0.022055531595011696,0.1411188059704395,0.023207299883476144,0.009443327830605804,0.5872960369080651,0.39577777777777773
L59,locked_iid59_v9,3,10.101489152722479,3.367163050907493,0.1,0.5468883760500992,0.530888136105955,0.02809033679503015,0.5232334979646401,0.02314886208198533,0.14581657806012166,0.025219886131856648,0.010120639227161934,0.5752123092722369,0.3412222222222222
L59,locked_iid59_v9,4,10.101489152722479,6.734326101814986,0.05,0.5835969974100297,0.5435232627183427,0.03675681484633404,0.5410304585950308,0.019336330411007484,0.14766568394650126,0.02696832955400908,0.011282655806659636,0.5496421978345618,0.359851851851852
L59,locked_iid59_v9,5,10.101489152722479,10.101489152722479,0.0,0.5949285169289673,0.5445932183000766,0.031885609190231076,0.5599228094907881,0.01989422241940004,0.15269151620364912,0.02844764770188986,0.011854096136133732,0.5360831041274466,0.3721481481481482
L59,locked_iid59_v9,6,13.468652203629972,3.367163050907493,0.15,0.5936019395201988,0.5485065580705755,0.03925481770636018,0.5568211742248789,0.017758457137972587,0.15180958212499013,0.02814942264867594,0.012021947362216685,0.5380572787545448,0.31133333333333335
L59,locked_iid59_v9,7,13.468652203629972,6.734326101814986,0.1,0.6301819384517102,0.5700957952200982,0.030760809506388397,0.5601433578557409,0.016555008972523964,0.1531320263202262,0.02871896567796307,0.01212622466568342,0.5152806428340725,0.3268518518518518
L59,locked_iid59_v9,8,13.468652203629972,10.101489152722479,0.05,0.6414081943890471,0.5643267456789273,0.0218360535595721,0.5817808086475007,0.016686471016990778,0.1583866101753812,0.030529454752913084,0.012498679802772266,0.5000065705251904,0.3337037037037037
L59,locked_iid59_v9,9,13.468652203629972,13.468652203629972,0.0,0.6471376425954658,0.5725700994261936,0.022788474189936164,0.5789230469437688,0.0193419543574966,0.15776231866555998,0.030409929554610023,0.012879998210301665,0.48854155772272667,0.34714814814814804
L59,locked_iid59_v9,10,16.835815254537465,3.367163050907493,0.2,0.6433776620295395,0.6122942359141683,0.04338091927981658,0.5896519054989041,0.025011389679741584,0.15791035932487693,0.031069445017496266,0.013612552175198335,0.5009435925907101,0.28137037037037044
L59,locked_iid59_v9,11,16.835815254537465,6.734326101814986,0.15,0.6791844087615883,0.5946791625057869,0.031123130869443457,0.5791742313925234,0.020291827453132367,0.15868518438940754,0.03044934723350263,0.012807515204637677,0.48344868430582355,0.29155555555555546
L59,locked_iid59_v9,12,16.835815254537465,10.101489152722479,0.1,0.6901184316481006,0.6152472564691529,0.030915120494980665,0.6025658385341196,0.01932611214999043,0.1636930835082721,0.03239185758874934,0.01373212329007628,0.4641461750143857,0.30311111111111105
L59,locked_iid59_v9,13,16.835815254537465,13.468652203629972,0.05,0.6958440927347205,0.5986417612918986,0.02926356165548424,0.6134777612457195,0.021193426762898048,0.16624670319232,0.03328527066759665,0.013693235058184665,0.4613908658240838,0.3084444444444445
