scenario_id,design,K,mu_max,rho,arrival_scv,mean_jump_fraction,tau,qH,beta,jump_cv,cloud_cost_multiplier,deactivation_mean,lambda_H,lambda_L,mean_H,mean_L,cv_H,cv_L,cW,cB,cL,cC,policy_count,diffusion_best_idx,exhaustive_train_idx,holdout_oracle_idx,single_train_idx,selection_idx,final_idx,selection_candidate_count,certified,fallback,certificate_stage_reps,certificate_ambiguous_count,certificate_simulation_count,algorithm_simulation_count,exhaustive_simulation_count,work_reduction,holdout_regret_vs_exhaustive,holdout_regret_vs_oracle,hysteresis_gain_vs_best_single,adaptive_gain_vs_best_single,exhaustive_holdout_objective,adaptive_holdout_objective,single_holdout_objective,selected_alpha_on,selected_alpha_off,exhaustive_alpha_on,exhaustive_alpha_off,pareto_count,distinct_weight_optima,robust_idx,robust_max_additive_regret,equal_weight_idx,elapsed_seconds
L11,locked_iid59_v9,56.80491804681005,170.41475414043015,0.8879258430554228,1.0,0.06878838426782526,0.3293115938209841,0.7608036665088176,1.2239867911064573,0.7037892901648906,1.3420469116711462,0.7693973525434297,25.618730135333564,10.89728815315147,4.493646310542235,3.3213907512703478,0.7037892901648906,0.7037892901648906,1.0,10.0,2.5,0.25,190,0,0,0,1,0,0,34,1,0,6,0,198,500,3830,0.8694516971279374,0.0,0.0,0.0020788737155519564,0.0020788737155519564,4.189814929269251,4.189814929269251,4.198543170309618,2.8402459023405027,2.8402459023405027,2.8402459023405027,2.8402459023405027,121,3,152,0.6782364521073808,0,31.00200581550598
L12,locked_iid59_v9,57.810463205992505,173.43138961797752,0.6156924041007987,1.0,0.07723471327497432,1.2061175215894533,0.7768607591719094,0.767723007218956,1.7387701927321595,0.38566810447042693,0.6821116336119133,16.155405241273286,6.278118911096503,5.1347207325095265,3.7952283675070415,1.7387701927321595,1.7387701927321595,1.0,10.0,2.5,0.25,190,0,0,1,1,1,1,35,1,0,10,0,246,556,3830,0.8548302872062663,0.0,0.0,0.004863140918454408,0.0056180450728785265,0.4544667873385223,0.45412203187832734,0.45668772409653197,5.78104632059925,2.8905231602996255,2.8905231602996255,2.8905231602996255,151,6,59,0.4605685737883544,1,17.78581690788269
L13,locked_iid59_v9,79.24932300431769,237.74796901295306,0.6264470805131358,4.0,0.09765853759082453,0.7308969549051259,0.5630702583601395,0.9447949680324412,0.7411232219463622,0.7051757590346523,0.47466431765044803,9.422370466174906,9.892091162148342,8.900278938114237,6.578467041214871,0.7411232219463622,0.7411232219463622,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,32,1,0,10,0,207,493,3830,0.8712793733681462,0.0,0.0,-0.0033287177753994752,-0.0033287177753994752,1.1745811747073551,1.1745811747073551,1.1706842970782896,3.9624661502158847,3.9624661502158847,3.9624661502158847,3.9624661502158847,140,4,82,0.48181744038036467,0,16.605715036392212
L14,locked_iid59_v9,43.879300652161916,131.63790195648573,0.6457394607803926,4.0,0.09974792396905482,0.6136613981114897,0.529205601627023,0.7735403476270225,1.5598930233255237,0.8779932642228508,0.8893910827769153,8.93719652601787,10.756898655317077,5.033399517057216,3.7203387734770725,1.5598930233255237,1.5598930233255237,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,34,1,0,10,0,233,535,3830,0.860313315926893,0.0,0.0,-0.003687188051672747,-0.003687188051672747,0.8013160189996197,0.8013160189996197,0.7983722703037688,2.1939650326080957,2.1939650326080957,2.1939650326080957,2.1939650326080957,139,3,81,0.4758241700892707,0,15.509621381759644
L15,locked_iid59_v9,43.44860917407923,130.3458275222377,0.6988245493981967,1.0,0.08239572009080923,1.1328339175480702,0.7106687321271654,0.6521238105092972,1.5683165816040705,1.7198638261476096,1.7670783401787866,15.723677287864502,8.660863595764932,4.116976355818758,3.0429825238660384,1.5683165816040705,1.5683165816040705,1.0,10.0,2.5,0.25,190,0,182,186,17,182,182,53,1,0,10,0,450,904,3830,0.7639686684073107,0.0,0.0004956682067835574,-0.001217027341301454,-0.001217027341301454,0.6322920263804951,0.6322920263804951,0.6315234450811584,41.276178715375266,26.069165504447536,41.276178715375266,26.069165504447536,136,7,71,0.4914356360415415,0,19.82879090309143
L16,locked_iid59_v9,64.00423409856708,192.01270229570125,0.8302087970989775,4.0,0.09361838240514282,3.2668022547867825,0.23890760827304602,1.3536712357983585,0.7538453012082791,1.147346559593217,1.0229327436249025,5.526874372129447,23.82132463293212,6.890768792896124,5.093176933879745,0.7538453012082791,0.7538453012082791,1.0,10.0,2.5,0.25,190,0,0,1,0,0,0,34,0,1,20,2,680,982,3830,0.743603133159269,0.0,0.007020638756939141,-0.004285492868193448,-0.004285492868193448,3.9466094624787735,3.9466094624787735,3.9297684677366367,3.2002117049283543,3.2002117049283543,3.2002117049283543,3.2002117049283543,136,5,144,0.46619756346241614,1,23.647783994674683
L17,locked_iid59_v9,73.63196469191371,220.89589407574113,0.592861842150558,4.0,0.08273476216465196,1.1164948098629477,0.5065959655783125,1.297676910571464,1.0785254804570916,0.7937955688920091,1.0231987930864004,9.470013923827658,12.478733262707161,7.005711549476761,5.178134623526302,1.0785254804570916,1.0785254804570916,1.0,10.0,2.5,0.25,190,0,1,0,0,0,0,33,1,0,20,0,282,576,3830,0.8496083550913838,0.0,0.0,-0.030341053696463536,-0.0008124104822592038,1.2389687311866444,1.2034610073261685,1.202484096641307,3.6815982345956857,3.6815982345956857,7.363196469191371,3.6815982345956857,128,6,53,0.4697272136498737,0,17.59488558769226
L18,locked_iid59_v9,34.3305943490299,102.99178304708971,0.8854061285023473,1.0,0.05049497506839089,0.7348087053343253,0.6306399406500064,0.7043072843210891,0.9200171762543612,2.2088527571112118,0.6150433984928285,28.84690661700275,22.85844177770659,1.9935508815979017,1.4734941298767101,0.9200171762543612,0.9200171762543612,1.0,10.0,2.5,0.25,190,0,0,0,0,0,0,33,1,0,10,0,209,503,3830,0.8686684073107049,0.0,0.0,-0.001159488078773653,-0.001159488078773653,0.8561888569650713,0.8561888569650713,0.8551972659302254,1.716529717451495,1.716529717451495,1.716529717451495,1.716529717451495,124,9,141,0.45594057037558705,0,39.88095211982727
L19,locked_iid59_v9,49.77572392884301,149.32717178652902,0.5940468874326628,4.0,0.07929375904911981,0.43838951380576585,0.5288356731603635,1.0234232847102516,1.874677376375581,2.9459446165816097,1.4500183778511757,10.335366354554772,12.458232980079307,4.5389398986655625,3.354868620752807,1.874677376375581,1.874677376375581,1.0,10.0,2.5,0.25,190,0,60,75,11,117,117,48,1,0,10,0,400,814,3830,0.787467362924282,0.007622323203206038,0.01592060528973842,-0.0023389804293048066,-0.00997913209730898,1.0195645788179342,1.027336029564225,1.017185402069519,37.331792946632255,32.35422055374795,27.376648160863652,14.932717178652902,123,6,64,0.4818761479933446,0,17.20698380470276
L20,locked_iid59_v9,41.2423276438044,123.7269829314132,0.8743970781283346,4.0,0.06989145537081196,1.5023435108970666,0.5469341733462232,0.7092339652275008,0.5885330156208508,0.8929505175189961,1.7373177169636003,17.850200051612244,20.00544649215345,3.3148592471911633,2.4501133566195556,0.5885330156208508,0.5885330156208508,1.0,10.0,2.5,0.25,190,0,0,1,0,0,0,34,0,1,20,1,680,982,3830,0.743603133159269,0.0,0.013094948496229749,-0.014913041703538323,-0.014913041703538323,1.294679010030938,1.294679010030938,1.2756551121441997,2.06211638219022,2.06211638219022,2.06211638219022,2.06211638219022,150,4,82,0.508815235202712,1,29.91814947128296
