scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15H01,63,22.0,18.0,5.5675449647733375,1.1687343152864127,0.4930687602509338,0.29210677037260946,0.10348282340172998,0.09251704003917498,0.44925274469504245,1.8477546650034138,0.19999280588454912,0.04976711403725545,0.03960085316956956,0.3294000422579591
R15H01,64,22.0,20.0,6.423245655185163,1.1662308966097108,0.5011098886608661,0.31692932367372995,0.11973175792111584,0.09147097621925677,0.45357049010980655,1.8956924204462016,0.20214858174115963,0.050771256912271155,0.040400026214967515,0.3268072875714698
R15H01,65,22.0,22.0,7.977978788691523,1.1514447845670102,0.4512392306581204,0.3314218831104399,0.14077766241992654,0.1218417781912942,0.40152594819155435,1.9519826421506035,0.20455051263645732,0.05193340221456652,0.04132522568959439,0.3246299545268091
R15H01,66,24.0,2.0,5.713934247801858,1.0985927886165114,0.5562388373851838,0.2791366551712154,0.11231011879276082,0.07238746544224486,0.5143683391095014,1.8248762527802123,0.19831552133134978,0.048845209405174214,0.038938831750658584,0.35286845432179903
R15H01,67,24.0,4.0,5.646341263140997,1.1134287330155095,0.5110575643049099,0.2718601066360973,0.10259430852817762,0.09046521765906208,0.47027854830949517,1.8499407380138633,0.1990687681411828,0.04951625421334576,0.03947378143393021,0.34426771212539786
R15H01,68,24.0,6.0,7.035675282691755,1.4925765495961212,0.5187237696368059,0.2992746189555197,0.1299190269180757,0.09927111628496983,0.4738325767934779,1.8630048101056267,0.19950829849515556,0.04985621894869357,0.03974479768243304,0.3402676178966748
R15H01,69,24.0,8.0,6.349744454396114,1.4190625619137547,0.5156719345529738,0.28120659072543774,0.11571569327908886,0.09073666710611931,0.47349094594415814,1.877818120845327,0.20006686533305013,0.05022817033241278,0.0400413134492215,0.3363995744247304
R15H01,70,24.0,10.0,6.324779482347734,1.412853039085601,0.5035460365744363,0.30052120464637205,0.11701227430251586,0.09274124863388376,0.45846785587748057,1.895856995708049,0.20081339332063544,0.05066367792882284,0.04038849591625032,0.3325510902688116
R15H01,71,24.0,12.0,5.571035227497013,1.123018843066351,0.5288592329760029,0.2894000902994507,0.1059718314095864,0.07949506302309005,0.4854492194310853,1.9181889683996909,0.20179805193576955,0.05118263849329768,0.04080220738476519,0.3287873359444415
R15H01,72,24.0,14.0,5.164606593012675,1.0964114463437011,0.5066470865120571,0.28662231802582083,0.09749093971507035,0.08467146430667599,0.4636537388081841,1.9459357368853616,0.20306370590487255,0.051805878442744584,0.041299052949285604,0.32518225886240115
R15H01,73,24.0,16.0,5.478121733406051,1.5539562142695142,0.5143520268720726,0.29418430548537555,0.10112809494678242,0.08994490089437128,0.47022438104926617,1.9802470356814375,0.20464204015873763,0.05255491633808623,0.04189619450956938,0.32180491275331524
R15H01,74,24.0,18.0,5.331132450196686,1.049389289401227,0.5088249444499173,0.2905185928325163,0.10154043657045426,0.0862003588239086,0.46524715552503987,2.02223575796248,0.2065487944962772,0.0534508044197525,0.04261043730211877,0.3187132178004137
R15H01,75,24.0,20.0,6.595133498719555,1.3141599562859578,0.5010722039628079,0.3053599793269385,0.12510506713254244,0.086251158192505,0.4552682070637672,2.0728894264560607,0.20877879869306612,0.05451246805586257,0.04345693599561819,0.315949203858972
R15H01,76,24.0,22.0,7.289889120459247,1.2676172202589255,0.4643465408161141,0.3178363988751736,0.1328071744347176,0.10528746081268607,0.416671080984838,2.132939428655765,0.21130038483878089,0.05575417044226432,0.044447261125899584,0.3135358488167316
