scenario_id,policy_idx,alpha_on,alpha_off,train_score,train_score_se,train_op_cost,train_W,train_B_H,train_B_L,train_cloud_fraction,diffusion_score,diffusion_W,diffusion_B_H,diffusion_B_L,diffusion_cloud_fraction
R15L01,52,20.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122266274,0.025842360815035072,4.27978879222788e-08,4.279788792227837e-08,1.1013515391791574e-14
R15L01,53,20.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222659095,0.025842360815035114,4.279788792227884e-08,4.2797887922278415e-08,1.0642429282415045e-14
R15L01,54,20.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122265539,0.025842360815035156,4.2797887922278885e-08,4.2797887922278475e-08,1.0266159865561842e-14
R15L01,55,22.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.341239837658601e-14
R15L01,56,22.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222683255,0.02584236081503488,4.2797887922278667e-08,4.279788792227815e-08,1.3093340977345495e-14
R15L01,57,22.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222680007,0.0258423608150349,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976837375148e-14
R15L01,58,22.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.2797887922278687e-08,4.2797887922278184e-08,1.2430511789268757e-14
R15L01,59,22.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226733,0.025842360815034954,4.2797887922278706e-08,4.279788792227823e-08,1.2087200201988118e-14
R15L01,60,22.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222669854,0.025842360815034996,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703340351e-14
R15L01,61,22.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666346,0.02584236081503504,4.279788792227878e-08,4.279788792227833e-08,1.1378313983494941e-14
R15L01,62,22.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.27978879222788e-08,4.279788792227836e-08,1.1013515385837894e-14
R15L01,63,22.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222659095,0.025842360815035114,4.2797887922278845e-08,4.279788792227842e-08,1.0642427227877014e-14
R15L01,64,22.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222655395,0.02584236081503516,4.2797887922278885e-08,4.2797887922278475e-08,1.0265588732685673e-14
R15L01,65,22.0,22.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122255287,0.025842360815035246,4.279788792227894e-08,4.279788792227894e-08,0.0
R15L01,66,24.0,2.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268644,0.025842360815034878,4.2797887922278667e-08,4.279788792227814e-08,1.3412398376586075e-14
R15L01,67,24.0,4.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268326,0.025842360815034885,4.279788792227866e-08,4.2797887922278144e-08,1.3093340977345495e-14
R15L01,68,24.0,6.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122268,0.025842360815034895,4.2797887922278667e-08,4.2797887922278164e-08,1.2765976837375186e-14
R15L01,69,24.0,8.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222676685,0.02584236081503492,4.2797887922278687e-08,4.2797887922278184e-08,1.2430511789268789e-14
R15L01,70,24.0,10.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222673306,0.025842360815034958,4.2797887922278706e-08,4.279788792227823e-08,1.2087200201988163e-14
R15L01,71,24.0,12.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.003876354122266985,0.025842360815034993,4.2797887922278746e-08,4.279788792227828e-08,1.1736347703340339e-14
R15L01,72,24.0,14.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222666333,0.025842360815035034,4.279788792227877e-08,4.279788792227832e-08,1.137831398349488e-14
R15L01,73,24.0,16.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222662733,0.02584236081503507,4.2797887922278806e-08,4.2797887922278376e-08,1.1013515385806425e-14
R15L01,74,24.0,18.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.00387635412226591,0.025842360815035118,4.279788792227884e-08,4.2797887922278415e-08,1.0642427217025978e-14
R15L01,75,24.0,20.0,0.004641283743149788,0.00010895251570451336,0.004641283743149788,0.03094189162099859,0.0,0.0,0.0,0.0038763541222655395,0.02584236081503516,4.2797887922278885e-08,4.2797887922278475e-08,1.0265585721394587e-14
